"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Rey Maualuga","2011","ILB","CIN","2009","$525,000","$509,000","$1,059,000","0.008","$550,000","$1,177,750","4","$4,711,000","$3,316,000","2013","2009","21","24",""
"","John Carlson","2011","TE","SEA","2008","$620,500","$375,000","$1,055,500","0.008","$680,500","$1,130,063","4","$4,520,250","$3,640,250","2012","2008","23","27",""
"","Chilo Rachal","2011","G","SF","2008","$644,000","$372,000","$1,053,500","0.008","$681,500","$878,500","4","$3,514,000","$4,285,500","2012","2008","21","25",""
"","Ricky Williams","2011","RB","BAL","1999","$1,000,000","$50,000","$1,050,000","0.008","$1,100,000","$1,300,000","2","$2,600,000","$24,349,000","2013","2011","33","34",""
"","Dominique Rodgers-Cromartie","2011","CB","PHI","2008","$950,000","$0","$1,050,000","0.008","$1,050,000","$2,505,750","5","$12,528,750","$11,250,000","2013","2008","21","25",""
"","Madieu Williams","2011","S","SF","2004","$810,000","$0","$1,050,000","0.008","$0","$1,050,000","1","$1,050,000","$0","2012","2011","29","30",""
"","C.J. Mosley","2011","DT","JAC","2005","$685,000","$0","$1,035,000","0.007","$1,035,000","$832,500","2","$1,665,000","$6,470,000","2012","2010","26","28",""
"","Reggie Hodges","2011","P","CLE","2005","$685,000","$250,000","$1,035,000","0.008","$0","$978,333","3","$2,935,000","$0","2013","2010","27","29",""
"","Jason Allen","2011","CB","HOU","2006","$980,000","$0","$1,030,000","0.009","$1,030,000","$2,097,696","6","$12,586,175","$10,291,175","2012","2005","21","28",""
"","Chris Cook","2011","CB","MIN","2010","$450,000","$575,000","$1,025,000","0.008","$450,000","$1,342,500","4","$5,370,000","$3,070,000","2014","2010","22","24",""
"","Charlie Peprah","2011","S","GB","2006","$840,000","$75,000","$1,025,000","0.008","$1,100,000","$1,125,000","2","$2,250,000","$2,477,911","2013","2011","27","28",""
"","Eben Britton","2011","RT","JAC","2009","$544,600","$475,000","$1,019,600","0.007","$544,600","$1,145,000","4","$4,580,000","$3,149,600","2013","2009","21","24",""
"","Billy Bajema","2011","TE","STL","2005","$985,000","$33,334","$1,018,334","0.008","$985,000","$835,000","3","$2,505,000","$4,475,600","2012","2009","26","29",""
"","Curtis Lofton","2011","ILB","ATL","2008","$602,000","$410,000","$1,012,000","0.008","$602,000","$1,144,500","4","$4,578,000","$4,525,000","2012","2008","21","25",""
"","Jason Snelling","2011","RB","ATL","2007","$1,000,000","$0","$1,000,000","0.008","$1,000,000","$1,000,000","1","$1,000,000","$3,751,652","2012","2011","27","28",""
"","Andy Studebaker","2011","OLB","KC","2008","$950,000","$0","$1,000,000","0.007","$1,000,000","$1,472,500","4","$5,890,000","$3,123,725","2014","2010","24","26",""
"","Marcus Thomas","2011","DT","DEN","2007","$900,000","$100,000","$1,000,000","0.007","$0","$1,000,000","1","$1,000,000","$0","2012","2011","25","26",""
"","Nate Garner","2011","RT","MIA","2008","$800,000","$200,000","$1,000,000","0.008","$1,200,000","$1,325,000","2","$2,650,000","$1,812,500","2013","2011","25","26",""
"","Tanard Jackson","2011","S","TB","2007","$1,000,000","$0","$1,000,000","0.007","$1,000,000","$2,100,000","2","$4,200,000","$2,592,000","2013","2011","25","26",""
"","Tyler Brayton","2011","DT","IND","2003","$810,000","$190,000","$1,000,000","0.008","$1,000,000","$1,000,000","1","$1,000,000","$14,700,000","2012","2011","31","32",""
"","Bo Scaife","2011","TE","CIN","2005","$810,000","$190,000","$1,000,000","0.007","$810,000","$1,000,000","1","$1,000,000","$12,695,700","2012","2011","29","30",""
"","Mike Leach","2011","LS","ARI","-99","$975,000","$0","$1,000,000","0.008","$1,000,000","$950,000","3","$2,850,000","$7,415,647","2012","2009","32","35",""
"","Scott Mruczkowski","2011","G","SD","2005","$685,000","$200,000","$985,000","0.008","$0","$985,000","1","$985,000","$0","2012","2011","28","29",""
"","Tracy Porter","2011","CB","NO","2008","$630,000","$355,000","$985,000","0.008","$0","$1,050,000","4","$4,200,000","$0","2012","2008","21","25",""
"","Matt Forte","2011","RB","CHI","2008","$600,000","$383,333","$983,333","0.008","$600,000","$941,625","4","$3,766,500","$3,811,500","2012","2008","22","26",""
"","Korey Hall","2011","RB","NO","2007","$700,000","$200,000","$980,000","0.008","$1,180,000","$1,055,000","2","$2,110,000","$2,944,450","2013","2011","27","28",""
"","Kellen Davis","2011","TE","CHI","2008","$555,000","$418,985","$973,985","0.008","$555,000","$468,239","4","$1,872,954","$1,872,594","2012","2008","22","26",""
"","Jerome Simpson","2011","WR","CIN","2008","$600,000","$371,750","$971,750","0.007","$600,000","$904,250","4","$3,617,000","$3,652,000","2012","2008","21","25",""
"","Ras-I Dowling","2011","CB","NE","2011","$375,000","$589,382","$964,382","0.008","$2,732,528","$1,326,025","4","$5,304,098","$2,732,528","2015","2011","22","23",""
"","Ben Hartsock","2011","TE","CAR","2004","$810,000","$150,000","$960,000","0.008","$1,110,000","$1,000,000","2","$2,000,000","$8,204,185","2013","2011","30","31",""
"","Nick Eason","2011","DE","ARI","2003","$810,000","$150,000","$960,000","0.008","$1,110,000","$992,500","2","$1,985,000","$4,981,576","2013","2011","30","31",""
"","Jon Condo","2011","LS","OAK","-99","$850,000","$108,333","$958,333","0.008","$1,175,000","$1,183,333","3","$3,550,000","$4,674,000","2014","2011","29","30",""
"","Lorenzo Alexander","2011","OLB","WAS","-99","$800,000","$0","$950,000","0.007","$900,000","$1,050,000","3","$3,150,000","$3,139,800","2013","2010","26","28",""
"","Andy Dalton","2011","QB","CIN","2011","$375,000","$573,036","$948,036","0.007","$2,667,144","$1,303,550","4","$5,214,198","$2,667,144","2015","2011","23","24",""
"","Fred Davis","2011","TE","WAS","2008","$600,000","$345,500","$945,500","0.007","$600,000","$879,250","4","$3,517,000","$3,562,000","2012","2008","21","25",""
"","DeSean Jackson","2011","WR","PHI","2008","$600,000","$338,250","$938,250","0.007","$600,000","$867,334","4","$3,469,335","$3,504,335","2012","2008","21","25",""
"","Ryan Cook","2011","C","MIN","2006","$875,000","$62,500","$937,500","0.008","$1,000,000","$1,112,500","2","$2,225,000","$5,297,385","2013","2011","27","28",""
"","Charlie Batch","2011","QB","PIT","1998","$910,000","$25,000","$935,000","0.008","$910,000","$935,000","2","$1,870,000","$22,611,250","2012","2010","35","37",""
"","Jason Trusnik","2011","ILB","MIA","-99","$685,000","$250,000","$935,000","0.007","$1,185,000","$1,000,000","2","$2,000,000","$2,213,900","2013","2011","26","27",""
"","Jairus Byrd","2011","FS","BUF","2009","$480,000","$430,000","$935,000","0.007","$505,000","$1,037,500","4","$4,150,000","$2,980,000","2013","2009","22","25",""
"","Ryan Succop","2011","K","KC","2009","$525,000","$408,416","$933,416","0.007","$2,525,000","$2,750,000","5","$13,750,000","$3,245,250","2017","2011","24","25",""
"","Colin Kaepernick","2011","QB","SF","2011","$375,000","$556,691","$931,691","0.007","$2,601,764","$1,281,074","4","$5,124,296","$2,601,764","2015","2011","23","24",""
"","Calais Campbell","2011","DE","ARI","2008","$600,000","$300,000","$930,000","0.008","$630,000","$869,875","4","$3,479,500","$3,058,450","2012","2008","21","25",""
"","Jabaal Sheard","2011","OLB","CLE","2011","$375,000","$550,500","$925,500","0.007","$2,577,000","$1,272,563","4","$5,090,250","$2,577,000","2015","2011","21","22",""
"","Mike Mitchell","2011","FS","OAK","2009","$525,000","$400,000","$925,000","0.008","$525,000","$944,500","4","$3,778,000","$3,258,000","2013","2009","21","24",""
"","Tyrell Johnson","2011","S","MIN","2008","$555,000","$367,500","$922,500","0.008","$0","$943,750","4","$3,775,000","$0","2012","2008","22","26",""
"","Jon Dorenbos","2011","LS","PHI","-99","$810,000","$108,333","$918,333","0.007","$810,000","$880,000","5","$4,400,000","$4,606,619","2013","2007","26","31",""
"","Trevor Laws","2011","DT","PHI","2008","$555,000","$362,500","$917,500","0.007","$0","$891,750","4","$3,567,000","$0","2012","2008","22","26",""
"","Zak DeOssie","2011","LS","NYG","2007","$736,000","$180,667","$916,667","0.008","$736,000","$1,100,000","3","$3,300,000","$3,433,500","2013","2010","25","27",""
"","Danny Woodhead","2011","RB","NE","-99","$550,000","$141,666","$916,666","0.007","$1,200,000","$837,500","2","$1,675,000","$2,133,928","2013","2011","25","26",""
"","Ryan Williams","2011","RB","ARI","2011","$375,000","$535,442","$910,442","0.007","$2,516,768","$1,251,858","4","$5,007,432","$2,516,768","2015","2011","20","21",""
"","Nail Diggs","2011","LB","SD","2000","$910,000","$0","$910,000","0.008","$0","$910,000","1","$910,000","$0","2012","2011","32","33",""
"","Rock Cartwright","2011","RB","OAK","2002","$810,000","$100,000","$910,000","0.007","$0","$910,000","1","$910,000","$0","2012","2011","31","32",""
"","Leonard Davis","2011","G","DET","2001","$910,000","$0","$910,000","0.008","$0","$910,000","1","$910,000","$0","2012","2011","32","33",""
"","Martellus Bennett","2011","TE","DAL","2008","$555,000","$205,000","$906,668","0.007","$555,000","$741,250","4","$2,965,000","$2,965,000","2012","2008","20","24",""
"","Brandon Lloyd","2011","WR","STL","2003","$902,647","$0","$902,647","0.007","$902,647","$1,025,000","2","$2,050,000","$16,196,999","2012","2010","28","30",""
"","Aaron Williams","2011","SS","BUF","2011","$320,687","$581,209","$901,896","0.007","$2,645,523","$1,314,787","4","$5,259,148","$2,645,523","0","2011","20","21",""
"","Torell Troup","2011","DT","BUF","2010","$450,000","$451,250","$901,250","0.007","$450,000","$1,152,500","4","$4,610,000","$2,575,000","2014","2010","21","23",""
"","Cullen Loeffler","2011","LS","MIN","-99","$775,000","$125,000","$900,000","0.007","$775,000","$1,140,000","3","$3,420,000","$1,405,000","2015","2012","30","30",""
"","Akeem Ayers","2011","OLB","TEN","2011","$375,000","$520,731","$895,731","0.007","$2,457,924","$1,231,629","4","$4,926,516","$2,457,924","2015","2011","21","22",""
"","Quentin Groves","2011","OLB","OAK","2008","$555,000","$338,750","$893,750","0.007","$555,000","$765,000","4","$3,060,000","$3,060,000","2012","2008","23","27",""
"","John Wendling","2011","S","DET","2007","$685,000","$208,333","$893,333","0.007","$1,310,000","$913,333","3","$2,740,000","$3,068,750","2014","2011","27","28",""
"","John Beck","2011","QB","WAS","2007","$800,000","$0","$887,500","0.007","$0","$1,117,000","3","$3,351,000","$0","2013","2010","28","30",""
"","Michael Adams","2011","S","ARI","-99","$685,000","$200,000","$885,000","0.007","$1,085,000","$892,500","2","$1,785,000","$2,380,817","2013","2011","25","26",""
"","Erik Coleman","2011","S","DET","2004","$810,000","$75,000","$885,000","0.007","$885,000","$885,000","1","$885,000","$9,860,000","2012","2011","28","29",""
"","Mohamed Massaquoi","2011","WR","CLE","2009","$525,000","$357,876","$882,876","0.007","$525,000","$908,926","4","$3,635,705","$2,656,505","2013","2009","22","25",""
"","Bruce Carter","2011","ILB","DAL","2011","$375,000","$507,654","$882,654","0.006","$2,405,616","$1,213,650","4","$4,854,598","$2,405,616","2015","2011","22","23",""
"","Clint Sintim","2011","LB","NYG","2009","$480,000","$402,500","$882,500","0.007","$0","$837,500","4","$3,350,000","$0","2013","2009","22","25",""
"","Don Muhlbach","2011","LS","DET","-99","$775,000","$105,000","$880,000","0.007","$0","$748,000","5","$3,740,000","$2,965,000","2012","2007","25","30",""
"","Jason Jones","2011","DE","TEN","2008","$600,000","$275,000","$875,000","0.007","$600,000","$802,500","4","$3,210,000","$3,255,000","2012","2008","21","25",""
"","Josh Barrett","2011","S","NE","2008","$725,000","$125,000","$875,000","0.007","$1,000,000","$1,470,000","2","$2,940,000","$2,103,817","2013","2011","26","27",""
"","Ray Rice","2011","RB","BAL","2008","$600,000","$275,000","$875,000","0.007","$600,000","$789,750","4","$3,159,000","$3,194,000","2012","2008","20","24",""
"","Lamarr Houston","2011","OLB","OAK","2010","$450,000","$418,750","$868,750","0.007","$450,000","$1,120,000","4","$4,480,000","$2,480,000","2014","2010","22","24",""
"","LeSean McCoy","2011","RB","PHI","2009","$525,000","$342,530","$867,530","0.007","$525,000","$874,281","4","$3,497,123","$3,172,123","2013","2009","20","23",""
"","Russ Hochstein","2011","G","DEN","2001","$865,000","$0","$865,000","0.006","$0","$1,750,000","2","$3,500,000","$0","2012","2010","32","34",""
"","Jerricho Cotchery","2011","WR","PIT","2004","$810,000","$50,000","$860,000","0.007","$860,000","$860,000","1","$860,000","$19,405,000","2012","2011","28","29",""
"","Sebastian Vollmer","2011","RT","NE","2009","$525,000","$0","$855,000","0.007","$550,000","$776,250","4","$3,105,000","$2,445,000","2013","2009","24","27",""
"","Brooks Reed","2011","DE","HOU","2011","$375,000","$297,867","$854,867","0.007","$2,294,468","$1,175,441","4","$4,701,764","$2,294,468","2015","2011","23","24",""
"","John Denney","2011","LS","MIA","-99","$700,000","$143,750","$853,750","0.007","$710,000","$757,500","4","$3,030,000","$4,598,000","2014","2010","31","33",""
"","Dante Hughes","2011","CB","SD","2007","$700,000","$150,000","$850,000","0.007","$0","$1,000,000","2","$2,000,000","$0","2013","2011","25","26",""
"","Donald Lee","2011","TE","CIN","2003","$810,000","$40,000","$850,000","0.006","$0","$850,000","1","$850,000","$0","2012","2011","30","31",""
"","Adam Koets","2011","T","NYG","2007","$705,000","$120,000","$850,000","0.007","$730,000","$1,000,000","2","$2,000,000","$2,895,250","2013","2010","25","27",""
"","Steve Weatherford","2011","P","NYG","-99","$700,000","$50,000","$850,000","0.007","$850,000","$850,000","1","$850,000","$3,037,735","2012","2011","28","29",""
"","Domenik Hixon","2011","WR","NYG","2006","$600,000","$0","$850,000","0.007","$850,000","$850,000","1","$850,000","$4,527,000","2012","2011","26","27",""
"","Max Unger","2011","C","SEA","2009","$480,000","$362,500","$849,500","0.006","$487,000","$926,500","4","$3,706,000","$3,127,000","2013","2009","22","25",""
"","Kyle Rudolph","2011","TE","MIN","2011","$375,000","$466,791","$841,791","0.007","$2,242,164","$976,791","4","$3,907,164","$2,242,164","2015","2011","21","22",""
"","Jarvis Jenkins","2011","DE","WAS","2011","$375,000","$465,483","$840,483","0.006","$2,353,312","$1,195,670","4","$4,782,680","$2,353,312","2015","2011","22","23",""
"","Leroy Hill","2011","LB","SEA","2005","$685,000","$100,000","$835,000","0.006","$0","$835,000","1","$835,000","$0","2012","2011","28","29",""
"","Zane Beadles","2011","G","DEN","2010","$405,000","$430,000","$835,000","0.006","$405,000","$1,080,250","4","$4,321,000","$2,445,000","2014","2010","23","25",""
"","Connor Barwin","2011","OLB","HOU","2009","$480,000","$352,500","$832,500","0.007","$480,000","$1,002,500","4","$4,010,000","$2,590,000","2013","2009","22","25",""
"","Andy Levitre","2011","G","BUF","2009","$480,000","$350,000","$830,000","0.006","$480,000","$890,000","4","$3,560,000","$2,585,000","2013","2009","22","25",""
"","Titus Young","2011","WR","DET","2011","$375,000","$454,331","$829,331","0.007","$2,192,324","$1,140,330","4","$4,561,321","$2,192,324","2015","2011","21","22",""
"","Phillip Loadholt","2011","RT","MIN","2009","$525,000","$300,000","$827,500","0.007","$527,500","$856,250","4","$3,425,000","$5,720,000","2013","2009","22","25",""
"","Toby Gerhart","2011","RB","MIN","2010","$450,000","$371,000","$821,000","0.007","$450,000","$938,500","4","$3,754,000","$2,254,000","2014","2010","22","24",""
"","Terrell Thomas","2011","CB","NYG","2008","$600,000","$217,750","$817,750","0.007","$600,000","$422,250","4","$1,689,000","$2,621,000","2012","2008","22","26",""
"","Sean Locklear","2011","T","WAS","2004","$810,000","$0","$810,000","0.006","$810,000","$810,000","1","$810,000","$23,690,000","2012","2011","29","30",""
"","L.P. Ladouceur","2011","LS","DAL","-99","$650,000","$160,000","$810,000","0.006","$650,000","$850,000","5","$4,250,000","$4,212,941","2013","2008","26","30",""
"","Tommie Harris","2011","DT","SD","2004","$810,000","$0","$810,000","0.007","$810,000","$910,000","1","$910,000","$25,897,500","2012","2011","27","28",""
"","Kris Wilson","2011","TE","BAL","2004","$810,000","$0","$810,000","0.006","$810,000","$810,000","1","$810,000","$5,601,000","2012","2011","29","30",""
"","Josh McCown","2011","QB","SF","2002","$810,000","$0","$810,000","0.006","$810,000","$810,000","1","$810,000","$15,928,000","2012","2011","31","32",""
"","Michael Clayton","2011","WR","NYG","2004","$810,000","$0","$810,000","0.007","$0","$810,000","1","$810,000","$16,000,000","2012","2011","28","29",""
"","Rahim Moore","2011","FS","DEN","2011","$375,000","$433,750","$808,750","0.006","$2,110,000","$1,112,032","4","$4,448,126","$2,110,000","2015","2011","21","22",""
"","Will Montgomery","2011","C","WAS","2006","$685,000","$0","$795,000","0.006","$0","$77,500","2","$155,000","$2,010,558","2012","2010","26","28",""
"","Orlando Franklin","2011","G","DEN","2011","$375,000","$417,000","$792,000","0.005","$2,043,000","$1,089,000","4","$4,356,000","$2,043,000","2015","2011","23","24",""
"","Joe Berger","2011","G","MIN","2005","$727,812","$62,500","$790,312","0.007","$852,812","$1,338,906","2","$2,677,812","$4,576,411","2013","2011","28","29",""
"","Alex Boone","2011","G","SF","-99","$450,000","$340,000","$790,000","0.006","$2,150,000","$1,635,000","4","$6,540,000","$2,559,400","2016","2011","23","24",""
"","Linval Joseph","2011","DT","NYG","2010","$405,000","$382,000","$787,000","0.007","$405,000","$1,077,625","4","$4,310,500","$3,095,500","2014","2010","21","23",""
"","Major Wright","2011","S","CHI","2010","$450,000","$169,825","$785,225","0.006","$615,400","$658,675","4","$2,634,700","$1,614,700","2014","2010","21","23",""
"","Leonard Pope","2011","TE","PIT","2006","$685,000","$100,000","$785,000","0.007","$0","$785,000","1","$785,000","$0","2012","2011","27","28",""
"","Greg Warren","2011","LS","PIT","-99","$685,000","$100,000","$785,000","0.007","$885,000","$855,000","2","$1,710,000","$4,253,500","2013","2011","29","30",""
"","Fili Moala","2011","DE","IND","2009","$525,000","$258,000","$783,000","0.006","$525,000","$825,000","4","$3,300,000","$2,370,000","2013","2009","23","26",""
"","Justin King","2011","CB","STL","2008","$775,500","$0","$775,500","0.006","$0","$775,500","1","$775,500","$0","2012","2011","23","24",""
"","Paul Kruger","2011","OLB","BAL","2009","$525,000","$250,000","$775,000","0.006","$525,000","$812,500","4","$3,250,000","$2,230,000","2013","2009","22","25",""
"","Craig Stevens","2011","TE","TEN","2008","$600,000","$174,250","$774,250","0.006","$600,000","$600,500","4","$2,402,000","$4,894,000","2012","2008","23","27",""
"","Chad Henne","2011","QB","MIA","2008","$555,000","$216,500","$771,500","0.006","$555,000","$782,525","4","$3,130,100","$3,130,100","2012","2008","22","26",""
"","Lance Kendricks","2011","TE","STL","2011","$375,000","$393,437","$768,437","0.006","$1,948,751","$1,056,526","4","$4,226,105","$1,948,751","2015","2011","22","23",""
"","Pat Lee","2011","CB","GB","2008","$555,000","$210,000","$765,000","0.006","$0","$746,250","4","$2,985,000","$0","2012","2008","23","27",""
"","Jacob Hester","2011","RB","SD","2008","$555,000","$208,462","$763,462","0.006","$0","$634,713","4","$2,538,850","$0","2012","2008","22","26",""
"","Carlos Dunlap","2011","DE","CIN","2010","$450,000","$307,000","$757,000","0.006","$450,000","$929,950","4","$3,719,800","$1,998,000","2014","2010","20","22",""
"","Sen'Derrick Marks","2011","DT","TEN","2009","$525,000","$230,000","$755,000","0.006","$525,000","$774,250","4","$3,097,000","$2,150,000","2013","2009","21","24",""
"","William Moore","2011","SS","ATL","2009","$480,000","$275,000","$755,000","0.006","$480,000","$852,125","4","$3,408,500","$2,285,000","2013","2009","23","26",""
"","William Beatty","2011","LT","NYG","2009","$525,000","$230,000","$755,000","0.006","$525,000","$783,300","4","$3,133,200","$2,150,000","2013","2009","23","26",""
"","Dan Connor","2011","ILB","CAR","2008","$555,000","$197,096","$752,096","0.006","$555,000","$623,346","4","$2,493,384","$2,493,384","2012","2008","22","26",""
"","Stefen Wisniewski","2011","C","OAK","2011","$375,000","$376,891","$751,891","0.006","$1,882,564","$1,033,851","4","$4,135,402","$1,882,564","2015","2011","21","22",""
"","Reggie Smith","2011","S","SF","2008","$555,000","$196,000","$751,000","0.006","$0","$622,250","4","$2,489,000","$0","2012","2008","21","25",""
"","Andre Caldwell","2011","WR","CIN","2008","$600,000","$150,250","$750,250","0.006","$600,000","$576,500","4","$2,306,000","$2,351,000","2012","2008","22","26",""
"","Brandon Siler","2011","LB","KC","2007","$700,000","$50,000","$750,000","0.005","$750,000","$750,000","1","$750,000","$2,842,250","2012","2011","25","26",""
"","Tavares Gooden","2011","ILB","SF","2008","$700,000","$50,000","$750,000","0.006","$0","$750,000","1","$750,000","$0","2012","2011","26","27",""
"","Bradley Fletcher","2011","CB","STL","2009","$525,000","$223,074","$748,074","0.006","$525,000","$660,575","4","$2,642,298","$2,122,298","2013","2009","22","25",""
"","David Jones","2011","CB","JAC","2007","$645,000","$100,000","$745,000","0.005","$0","$745,000","1","$745,000","$0","2012","2011","25","26",""
"","Michael Johnson","2011","DE","CIN","2009","$525,000","$215,755","$740,755","0.006","$525,000","$653,255","4","$2,613,020","$2,093,020","2013","2009","21","24",""
"","Michael Neal","2011","OLB","GB","2010","$450,000","$290,000","$740,000","0.006","$450,000","$775,000","4","$3,100,000","$1,930,000","2014","2010","22","24",""
"","Terrance Knighton","2011","DT","JAC","2009","$525,000","$210,964","$735,964","0.005","$525,000","$648,465","4","$2,593,858","$2,073,858","2013","2009","22","25",""
"","Benjamin Ijalana","2011","RT","IND","2011","$375,000","$360,545","$735,545","0.006","$1,817,180","$1,011,374","4","$4,045,496","$1,817,180","2015","2011","21","22",""
"","Derek Anderson","2011","QB","CAR","2005","$685,000","$50,000","$735,000","0.006","$735,000","$735,000","1","$735,000","$23,784,500","2012","2011","27","28",""
"","H.B. Blades","2011","LB","WAS","2007","$685,000","$50,000","$735,000","0.006","$0","$735,000","1","$735,000","$0","2012","2011","26","27",""
"","Kelvin Hayden","2011","CB","ATL","2005","$685,000","$50,000","$735,000","0.006","$735,000","$735,000","1","$735,000","$38,845,000","2012","2011","27","28",""
"","Ryan Harris","2011","LT","PHI","2007","$685,000","$50,000","$735,000","0.006","$735,000","$735,000","1","$735,000","$3,205,000","2012","2011","25","26",""
"","Jarrad Page","2011","S","PHI","2006","$685,000","$50,000","$735,000","0.006","$0","$735,000","1","$735,000","$0","2012","2011","26","27",""
"","Jeremy Zuttah","2011","C","TB","2008","$555,000","$178,500","$733,500","0.005","$555,000","$604,750","4","$2,419,000","$2,419,000","2012","2008","21","25",""
"","Derek Cox","2011","CB","JAC","2009","$525,000","$208,250","$733,250","0.005","$525,000","$645,750","4","$2,583,000","$2,063,000","2013","2009","22","25",""
"","Terrence Cody","2011","DT","BAL","2010","$450,000","$280,000","$730,000","0.006","$450,000","$765,000","4","$3,060,000","$1,890,000","2014","2010","21","23",""
"","Jimmy Clausen","2011","QB","CAR","2010","$405,000","$322,500","$727,500","0.006","$405,000","$807,500","4","$3,230,000","$2,015,000","2014","2010","22","24",""
"","Antoine Caldwell","2011","G","HOU","2009","$525,000","$201,062","$726,062","0.006","$525,000","$638,563","4","$2,554,250","$2,044,250","2013","2009","22","25",""
"","Brett Goode","2011","LS","GB","-99","$600,000","$100,000","$725,000","0.006","$625,000","$793,250","2","$1,586,500","$2,380,000","2013","2010","25","27",""
"","Kyle Arrington","2011","CB","NE","-99","$525,000","$200,000","$725,000","0.006","$925,000","$937,500","2","$1,875,000","$1,862,517","2013","2011","24","25",""
"","Devin Thomas","2011","WR","NYG","2008","$555,000","$0","$725,000","0.006","$0","$1,208,250","4","$4,833,000","$0","2012","2008","21","25",""
"","Louis Vasquez","2011","G","SD","2009","$525,000","$198,625","$723,625","0.006","$525,000","$637,500","4","$2,550,000","$4,049,000","2013","2009","21","24",""
"","Kevin Barnes","2011","CB","WAS","2009","$525,000","$195,625","$720,625","0.005","$0","$638,250","4","$2,553,000","$0","2013","2009","22","25",""
"","Marcus Gilchrist","2011","SS","SD","2011","$375,000","$344,200","$719,200","0.006","$1,751,800","$988,900","4","$3,955,600","$1,751,800","2015","2011","22","23",""
"","Anthony Collins","2011","LT","CIN","2008","$600,000","$117,625","$717,625","0.005","$600,000","$543,875","4","$2,175,500","$2,220,500","2012","2008","22","26",""
"","Sean Smith","2011","CB","MIA","2009","$480,000","$236,250","$716,250","0.006","$480,000","$779,000","4","$3,116,000","$2,551,000","2013","2009","21","24",""
"","Lawrence Jackson","2011","DE","DET","2008","$715,000","$0","$715,000","0.006","$715,000","$2,240,000","5","$11,200,000","$7,685,000","2013","2008","22","26",""
"","Shonn Greene","2011","RB","NYJ","2009","$480,000","$226,250","$714,370","0.006","$488,120","$663,750","4","$2,655,000","$2,106,240","2013","2009","23","26",""
"","Mike Wallace","2011","WR","PIT","2009","$525,000","$185,813","$710,813","0.006","$525,000","$580,167","3","$1,740,500","$1,785,550","2012","2009","22","25",""
"","Red Bryant","2011","DE","SEA","2008","$600,000","$110,375","$710,375","0.005","$600,000","$536,625","4","$2,146,500","$2,191,500","2012","2008","23","27",""
"","Asher Allen","2011","CB","MIN","2009","$525,000","$181,375","$706,375","0.006","$525,000","$618,875","4","$2,475,500","$1,955,500","2013","2009","20","23",""
"","Lavelle Hawkins","2011","WR","TEN","2008","$600,000","$105,687","$705,687","0.006","$600,000","$531,938","4","$2,127,750","$2,172,750","2012","2008","21","25",""
"","Jacob Tamme","2011","TE","IND","2008","$600,000","$105,393","$705,393","0.006","$600,000","$531,643","4","$2,126,572","$2,171,572","2012","2008","22","26",""
"","Sean Lee","2011","OLB","DAL","2010","$405,000","$300,000","$705,000","0.005","$405,000","$872,500","4","$3,490,000","$1,925,000","0","2010","23","25",""
"","Patrick Angerer","2011","ILB","IND","2010","$450,000","$252,500","$702,500","0.006","$450,000","$822,500","4","$3,290,000","$1,770,000","2014","2010","22","24",""
"","Lardarius Webb","2011","CB","BAL","2009","$525,000","$176,506","$701,506","0.006","$525,000","$571,507","3","$1,714,520","$1,759,520","2012","2009","23","26",""
"","Da'Quan Bowers","2011","DT","TB","2011","$375,000","$326,025","$701,025","0.005","$1,679,100","$963,909","4","$3,855,636","$1,679,100","2015","2011","20","21",""
"","Jared Cook","2011","TE","TEN","2009","$525,000","$175,000","$700,000","0.005","$525,000","$612,500","4","$2,450,000","$1,930,000","2013","2009","21","24",""
"","Golden Tate","2011","WR","SEA","2010","$450,000","$250,000","$700,000","0.005","$450,000","$852,875","4","$3,411,500","$1,770,000","2014","2010","21","23",""
"","Aaron Hernandez","2011","TE","NE","2010","$540,000","$50,000","$700,000","0.006","$650,000","$594,500","4","$2,378,000","$1,246,000","2014","2010","20","22",""
"","Brady Quinn","2011","QB","DEN","2007","$700,000","$0","$700,000","0.005","$700,000","$1,850,000","5","$9,250,000","$8,890,750","2012","2007","22","27",""
"","Cameron Wake","2011","DE","MIA","-99","$525,000","$125,000","$700,000","0.005","$575,000","$650,000","4","$2,600,000","$2,030,000","2013","2009","26","29",""
"","Deon Butler","2011","WR","SEA","2009","$525,000","$170,187","$695,187","0.005","$0","$607,688","4","$2,430,750","$0","2013","2009","22","25",""
"","Jerraud Powers","2011","CB","IND","2009","$525,000","$169,625","$694,625","0.006","$525,000","$630,875","4","$2,523,500","$1,908,500","2013","2009","21","24",""
"","Matt Shaughnessy","2011","DE","OAK","2009","$480,000","$213,062","$693,062","0.006","$480,000","$650,563","4","$2,602,250","$2,037,250","2013","2009","22","25",""
"","Thomas Gafford","2011","LS","KC","-99","$600,000","$66,666","$691,666","0.005","$625,000","$727,500","2","$1,455,000","$1,295,000","2013","2011","27","28",""
"","Ryan Mouton","2011","CB","TEN","2009","$525,000","$165,937","$690,937","0.005","$0","$603,438","4","$2,413,750","$0","2013","2009","22","25",""
"","Brandon Spikes","2011","ILB","NE","2010","$450,000","$240,000","$690,000","0.005","$450,000","$800,000","4","$3,200,000","$1,654,705","2014","2010","22","24",""
