"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Stephone Anthony","2019","ILB","NO","2015","$473,529","$0","$473,529","0.003","$473,529","$805,000","1","$805,000","$8,444,883","2020","2019","26","27",""
"","Brent Urban","2019","DE","CHI","2014","$473,529","$0","$473,529","0.002","$536,877","$805,000","1","$805,000","$5,121,711","2020","2019","27","28",""
"","Ryan Shazier","2019","ILB","PIT","2014","$473,000","$0","$473,000","0.002","$473,000","$2,376,803","4","$9,507,212","$18,751,253","2021","2014","21","27",""
"","Ulysees Gilbert","2019","LB","PIT","2019","$439,944","$31,838","$471,782","0.002","$567,297","$661,838","4","$2,647,353","$567,297","2023","2019","21","22",""
"","Vyncint Smith","2019","WR","NYJ","-99","$469,412","$0","$469,411","0.002","$469,411","$615,000","2","$1,230,000","$983,411","2021","2019","22","23",""
"","Craig James","2019","CB","PHI","-99","$469,412","$0","$469,411","0.002","$469,411","$660,000","2","$1,320,000","$788,257","2021","2019","22","23",""
"","Jamal Carter","2019","SS","ATL","-99","$469,412","$0","$469,411","0.003","$585,924","$615,000","2","$1,230,000","$1,462,924","2021","2019","24","25",""
"","Pat O'Connor","2019","DE","TB","2017","$469,406","$0","$469,406","0.002","$469,406","$615,000","2","$1,230,000","$881,241","2021","2019","25","26",""
"","Drew Forbes","2019","G","CLE","2019","$426,174","$42,334","$468,507","0.002","$599,300","$672,334","4","$2,689,336","$599,300","2024","2019","21","22",""
"","Phillip Gaines","2019","CB","HOU","2014","$757,647","$0","$467,647","0.002","$757,647","$805,000","1","$805,000","$4,373,935","2020","2019","27","28",""
"","Micah Kiser","2019","ILB","LAR","2018","$393,000","$74,494","$467,494","0.003","$393,000","$689,494","4","$2,757,977","$1,170,977","2022","2018","22","24",""
"","J.P. Holtz","2019","TE","CHI","-99","$465,888","$0","$465,888","0.002","$688,698","$525,000","2","$1,050,000","$917,451","2020","2018","24","26",""
"","Jake Rodgers","2019","T","DEN","2015","$465,888","$0","$465,888","0.002","$465,888","$495,000","1","$495,000","$608,888","2020","2019","27","28",""
"","Rolan Milligan","2019","S","IND","-99","$465,888","$0","$465,888","0.002","$465,888","$525,000","2","$1,050,000","$717,787","2022","2018","23","25",""
"","Sam Ficken","2019","K","NYJ","-99","$465,882","$0","$465,882","0.002","$465,882","$585,000","2","$1,170,000","$1,027,058","2021","2019","26","27",""
"","Byron Pringle","2019","WR","KC","-99","$465,882","$0","$465,882","0.003","$465,882","$540,000","2","$1,080,000","$881,000","2021","2019","25","26",""
"","Natrell Jamerson","2019","S","CAR","2018","$465,174","$0","$465,174","0.002","$500,643","$681,405","4","$2,725,621","$1,246,259","2022","2018","22","24",""
"","Brynden Trawick","2019","SS","BAL","-99","$805,000","$0","$463,765","0.003","$852,494","$805,000","1","$805,000","$8,023,191","2020","2019","29","30",""
"","Vosean Joseph","2019","LB","BUF","2019","$378,000","$80,324","$458,324","0.002","$699,296","$710,324","4","$2,841,296","$699,296","2023","2019","21","22",""
"","Greg Roberts","2019","DE","GB","-99","$453,706","$2,333","$456,038","0.002","$460,705","$587,333","3","$1,762,000","$460,705","2022","2019","22","23",""
"","Ryan Groy","2019","G","LAC","-99","$568,235","$0","$455,294","0.002","$568,235","$805,000","1","$805,000","$6,837,821","2020","2019","28","29",""
"","Javorius Allen","2019","RB","NYG","2015","$568,235","$0","$455,294","0.002","$568,235","$805,000","1","$805,000","$3,367,706","2020","2019","27","28",""
"","Trey Edmunds","2019","RB","PIT","-99","$455,294","$0","$455,294","0.002","$455,294","$690,000","2","$1,380,000","$1,189,682","2021","2019","24","25",""
"","Stefen Wisniewski","2019","C","KC","2011","$656,471","$0","$455,294","0.002","$656,470","$930,000","1","$930,000","$15,576,872","2020","2019","29","30",""
"","Paxton Lynch","2019","QB","PIT","2016","$455,294","$0","$455,294","0.002","$455,294","$690,000","2","$1,380,000","$8,813,368","2021","2019","24","25",""
"","Jacob Hollister","2019","TE","SEA","-99","$455,294","$0","$455,294","0.002","$455,294","$645,000","1","$645,000","$1,525,294","2020","2019","25","26",""
"","Gunner Olszewski","2019","WR","NE","-99","$453,706","$833","$454,539","0.002","$456,206","$585,833","3","$1,757,500","$456,206","2022","2019","22","23",""
"","Josh Shaw","2019","FS","ARI","2015","$423,000","$45,000","$453,000","0.002","$518,000","$895,000","1","$895,000","$3,824,596","2020","2019","26","27",""
"","Equanimeous St. Brown","2019","WR","GB","2018","$393,000","$29,602","$452,602","0.002","$423,000","$644,602","4","$2,578,408","$1,021,408","2022","2018","21","23",""
"","Kevin Strong","2019","DT","DET","-99","$446,824","$2,000","$448,824","0.002","$452,824","$585,000","3","$1,755,000","$452,824","2022","2019","22","23",""
"","Darius Kilgo","2019","DT","DET","2015","$448,000","$0","$448,000","0.002","$448,000","$720,000","1","$720,000","$2,121,813","2020","2019","27","28",""
"","Isaiah Johnson","2019","FS","IND","-99","$448,000","$0","$448,000","0.002","$448,000","$720,000","1","$720,000","$1,308,715","2020","2019","26","27",""
"","Cedrick Wilson","2019","WR","DAL","2018","$445,235","$0","$445,235","0.002","$486,845","$540,000","2","$1,080,000","$976,253","2021","2019","23","24",""
"","D'Andre Walker","2019","OLB","TEN","2019","$378,000","$66,687","$444,687","0.002","$644,748","$696,687","4","$2,786,748","$644,748","2023","2019","21","22",""
"","Preston Williams","2019","WR","MIA","-99","$439,941","$3,333","$443,274","0.002","$449,941","$588,333","3","$1,765,000","$449,941","2022","2019","21","22",""
"","Blessuan Austin","2019","CB","NYJ","2019","$402,353","$40,743","$443,095","0.002","$565,324","$670,743","4","$2,682,972","$565,324","2023","2019","22","23",""
"","Duke Ejiofor","2019","DE","HOU","2018","$393,000","$46,314","$439,314","0.002","$393,000","$661,314","4","$2,645,257","$1,058,257","2022","2018","22","24",""
"","Andrew Sendejo","2019","SS","MIN","-99","$437,647","$0","$437,647","0.002","$437,647","$1,300,000","1","$1,300,000","$15,387,594","2020","2019","31","32",""
"","Kaden Smith","2019","TE","NYG","2019","$436,770","$0","$436,770","0.002","$436,770","$680,002","4","$2,720,008","$695,013","2023","2019","21","22",""
"","Devlin Hodges","2019","QB","PIT","-99","$436,765","$0","$436,764","0.002","$436,764","$540,000","2","$1,080,000","$453,764","2021","2019","22","23",""
"","Jordan Mailata","2019","T","PHI","2018","$413,823","$22,348","$436,170","0.002","$413,822","$637,348","4","$2,549,393","$962,561","2022","2018","20","22",""
"","Marcell Harris","2019","S","SF","2018","$435,882","$0","$435,882","0.002","$435,882","$615,000","2","$1,230,000","$1,147,108","2021","2019","24","25",""
"","Daniel Ekuale","2019","DT","CLE","-99","$433,059","$0","$433,059","0.002","$488,848","$540,000","2","$1,080,000","$587,648","2021","2019","24","25",""
"","Chad Beebe","2019","WR","MIN","-99","$424,234","$0","$424,234","0.002","$424,234","$570,000","3","$1,710,000","$739,149","2021","2018","23","25",""
"","James Crawford","2019","LB","MIA","-99","$424,234","$0","$424,234","0.002","$424,234","$570,000","3","$1,710,000","$904,234","2021","2018","23","25",""
"","Greg Stroman","2019","CB","WAS","2018","$403,411","$18,944","$422,355","0.002","$403,411","$633,944","4","$2,535,776","$959,187","2022","2018","21","23",""
"","Caleb Brantley","2019","DE","WAS","2017","$421,941","$0","$421,941","0.002","$421,941","$600,000","2","$1,200,000","$1,621,916","2020","2018","23","25",""
"","Zack Bailey","2019","G","TB","-99","$412,412","$7,500","$419,912","0.002","$434,912","$592,500","3","$1,777,500","$434,912","2022","2019","23","24",""
"","Kaden Elliss","2019","LB","NO","2019","$398,648","$19,079","$417,727","0.002","$474,964","$649,079","4","$2,596,316","$474,964","2023","2019","23","24",""
"","Tim Harris","2019","CB","SF","2019","$378,000","$39,577","$417,577","0.002","$536,308","$669,577","4","$2,678,308","$536,308","2023","2019","23","24",""
"","Chris Clark","2019","LT","HOU","-99","$601,765","$0","$417,353","0.002","$601,764","$930,000","1","$930,000","$14,736,141","2020","2019","33","34",""
"","Michael Burton","2019","FB","WAS","2015","$520,882","$0","$417,353","0.002","$520,882","$805,000","1","$805,000","$2,985,238","2020","2019","26","27",""
"","Leterrius Walton","2019","DT","PIT","2015","$417,351","$0","$417,351","0.002","$417,351","$645,000","1","$645,000","$2,828,365","2020","2019","26","27",""
"","Raven Greene","2019","S","GB","-99","$413,823","$1,166","$414,988","0.002","$413,822","$571,167","3","$1,713,500","$869,793","2021","2018","22","24",""
"","Keith Kirkwood","2019","WR","NO","-99","$413,823","$0","$413,822","0.002","$413,822","$525,000","2","$1,050,000","$933,702","2020","2018","23","25",""
"","Mike Davis","2019","RB","CAR","2015","$411,765","$0","$411,764","0.002","$420,609","$3,000,000","2","$6,000,000","$6,152,613","2021","2019","25","26",""
"","Justin Lawler","2019","DE","LAR","2018","$393,000","$18,435","$411,435","0.002","$393,000","$633,436","4","$2,533,742","$946,742","2022","2018","23","25",""
"","Ra'Shede Hageman","2019","DE","ATL","2014","$395,294","$15,000","$410,294","0.002","$410,294","$735,000","1","$735,000","$4,657,145","2020","2019","28","29",""
"","Cyrus Jones","2019","CB","DEN","2016","$410,118","$0","$410,117","0.002","$410,117","$905,000","2","$1,810,000","$3,994,049","2020","2018","24","26",""
"","Rodney Anderson","2019","RB","CIN","2019","$378,000","$31,839","$409,839","0.002","$505,356","$661,838","4","$2,647,353","$505,356","2023","2019","22","23",""
"","Robert Jackson","2019","CB","CLE","-99","$409,236","$0","$409,236","0.002","$409,236","$540,000","2","$1,080,000","$610,501","2022","2019","25","26",""
"","Brandon Greene","2019","G","CAR","-99","$398,648","$10,000","$408,648","0.002","$408,648","$505,000","1","$505,000","$571,354","2020","2019","24","25",""
"","Josh Martin","2019","OLB","NO","-99","$805,000","$0","$408,000","0.002","$805,000","$805,000","1","$805,000","$6,521,019","2020","2019","27","28",""
"","Chris Landrum","2019","OLB","HOU","-99","$408,000","$0","$408,000","0.002","$408,000","$690,000","2","$1,380,000","$1,600,875","2021","2019","26","27",""
"","Cody Wichmann","2019","G","DAL","2015","$408,000","$0","$408,000","0.002","$408,000","$690,000","2","$1,380,000","$1,884,688","2021","2019","26","27",""
"","Benjamin Ijalana","2019","RT","JAC","2011","$805,000","$0","$408,000","0.002","$805,000","$805,000","1","$805,000","$14,799,371","2020","2019","29","30",""
"","James Onwualu","2019","OLB","JAC","-99","$408,000","$0","$408,000","0.002","$408,000","$600,000","2","$1,200,000","$1,193,057","2020","2018","23","25",""
"","Ricardo Louis","2019","WR","MIA","2016","$408,000","$0","$408,000","0.002","$408,000","$645,000","1","$645,000","$2,595,850","2020","2019","24","25",""
"","T.J. Clemmings","2019","RT","CHI","2015","$805,000","$0","$408,000","0.002","$805,000","$805,000","1","$805,000","$5,436,310","2020","2019","27","28",""
"","Michael Bennett","2019","DT","ATL","2015","$408,000","$0","$408,000","0.002","$408,000","$645,000","1","$645,000","$2,144,830","2020","2019","25","26",""
"","Matt Simms","2019","QB","ATL","-99","$408,000","$0","$408,000","0.002","$408,000","$645,000","1","$645,000","$1,354,958","2020","2019","30","31",""
"","Nathan Peterman","2019","QB","OAK","2017","$408,000","$0","$408,000","0.002","$408,000","$645,000","1","$645,000","$1,454,169","2020","2019","24","25",""
"","Malcolm Johnson","2019","FB","GB","2015","$408,000","$0","$408,000","0.002","$408,000","$645,000","1","$645,000","$1,209,797","2020","2019","26","27",""
"","Fred Brown","2019","WR","DEN","-99","$407,652","$0","$407,652","0.002","$518,050","$540,000","2","$1,080,000","$663,250","2021","2019","25","26",""
"","Andre Patton","2019","WR","LAC","-99","$407,647","$0","$407,647","0.002","$407,647","$540,000","2","$1,080,000","$704,364","2021","2019","24","25",""
"","Keaton Sutherland","2019","T","MIA","-99","$407,647","$0","$407,647","0.002","$408,923","$588,333","3","$1,765,000","$464,040","2022","2019","21","22",""
"","Ashton Dulin","2019","WR","IND","-99","$407,647","$0","$407,647","0.002","$407,647","$540,000","2","$1,080,000","$446,647","2022","2019","21","22",""
"","NIco Falah","2019","C","DEN","-99","$393,000","$9,411","$402,411","0.002","$393,000","$525,000","2","$1,050,000","$866,823","2021","2018","22","24",""
"","Boston Scott","2019","RB","PHI","2018","$402,353","$0","$402,352","0.002","$402,352","$615,000","2","$1,230,000","$814,436","2021","2019","23","24",""
"","Marcell Ateman","2019","WR","OAK","2018","$402,353","$0","$402,352","0.002","$402,352","$615,000","2","$1,230,000","$896,466","2021","2019","24","25",""
"","Otaro Alaka","2019","ILB","BAL","-99","$398,648","$3,333","$401,981","0.002","$408,648","$588,333","3","$1,765,000","$408,648","2022","2019","22","23",""
"","George Asafo-adjei","2019","T","NYG","2019","$378,000","$23,092","$401,092","0.002","$470,368","$653,092","4","$2,612,368","$470,368","2023","2019","21","22",""
"","Jalen Jelks","2019","OLB","DAL","2019","$378,000","$19,667","$397,667","0.002","$456,668","$649,667","4","$2,598,668","$456,668","2023","2019","22","23",""
"","Jordan Brailford","2019","OLB","WAS","2019","$378,000","$18,644","$396,644","0.002","$452,576","$648,644","4","$2,594,576","$452,576","2023","2019","23","24",""
"","Javon Patterson","2019","C","IND","2019","$378,000","$18,644","$396,644","0.002","$452,576","$648,644","4","$2,594,576","$452,576","2023","2019","21","22",""
"","Jason Croom","2019","TE","BUF","-99","$393,000","$2,000","$395,000","0.002","$393,000","$527,000","2","$1,054,000","$952,800","2020","2018","23","25",""
"","Josh Carraway","2019","OLB","LAR","2017","$393,000","$0","$393,000","0.002","$393,000","$570,000","1","$570,000","$801,710","2020","2019","24","25",""
"","Mike Love","2019","DE","BUF","-99","$393,000","$0","$393,000","0.002","$393,000","$570,000","3","$1,710,000","$604,740","2021","2018","23","25",""
"","Dillon Gordon","2019","TE","CAR","-99","$393,000","$0","$393,000","0.002","$393,000","$600,000","2","$1,200,000","$1,346,200","2020","2018","24","26",""
"","Niles Scott","2019","DT","CIN","-99","$393,000","$0","$393,000","0.002","$393,000","$525,000","2","$1,050,000","$630,810","2020","2018","22","24",""
"","Isaac Whitney","2019","WR","HOU","-99","$393,000","$0","$393,000","0.002","$393,000","$615,000","2","$1,230,000","$730,165","2021","2019","24","25",""
"","Lance Lenoir","2019","WR","DAL","-99","$393,000","$0","$393,000","0.002","$393,000","$615,000","2","$1,230,000","$858,068","2021","2019","23","24",""
"","Joe Ostman","2019","DE","PHI","-99","$385,500","$7,500","$393,000","0.002","$400,500","$540,000","2","$1,080,000","$529,700","2021","2019","23","24",""
"","Dylan Cantrell","2019","WR","LAC","2018","$393,000","$0","$393,000","0.002","$393,000","$525,000","2","$1,050,000","$761,584","2020","2018","23","25",""
"","Devante Mays","2019","RB","JAC","2017","$393,000","$0","$393,000","0.002","$393,000","$570,000","1","$570,000","$1,031,271","2020","2019","24","25",""
"","Keionta Davis","2019","DE","NE","-99","$393,000","$0","$393,000","0.002","$393,000","$555,000","3","$1,665,000","$1,221,000","2020","2017","22","25",""
"","Makinton Dorleant","2019","CB","OAK","-99","$393,000","$0","$393,000","0.002","$393,000","$570,000","1","$570,000","$593,750","2020","2019","26","27",""
"","Cameron Hunt","2019","G","OAK","-99","$393,000","$0","$393,000","0.002","$393,000","$525,000","2","$1,050,000","$535,605","2020","2018","25","27",""
"","Daurice Fountain","2019","WR","IND","2018","$393,000","$0","$393,000","0.002","$393,000","$525,000","2","$1,050,000","$881,937","2021","2018","22","24",""
"","Kai Nacua","2019","S","IND","-99","$393,000","$0","$393,000","0.002","$393,000","$570,000","1","$570,000","$918,800","2020","2019","23","24",""
"","Cameron Batson","2019","WR","TEN","-99","$393,000","$0","$393,000","0.002","$393,000","$525,000","2","$1,050,000","$819,090","2020","2018","22","24",""
"","Jordan Williams","2019","LB","TEN","-99","$393,000","$0","$393,000","0.002","$393,000","$615,000","2","$1,230,000","$1,110,728","2021","2019","25","26",""
"","Jonathan Ledbetter","2019","DE","MIA","-99","$384,882","$5,000","$389,882","0.002","$399,882","$590,000","3","$1,770,000","$399,882","2022","2019","21","22",""
"","Chris Reed","2019","C","CAR","-99","$235,296","$0","$385,296","0.002","$388,199","$1,487,500","2","$2,975,000","$3,371,848","2021","2019","26","27",""
"","Jegs Jegede","2019","DE","IND","-99","$378,000","$6,666","$384,666","0.002","$398,000","$591,667","3","$1,775,000","$398,000","2022","2019","24","25",""
"","Marcus Baugh","2019","TE","CAR","-99","$378,000","$5,000","$383,000","0.002","$383,000","$500,000","1","$500,000","$383,000","2020","2019","24","25",""
"","Kitt O'Brien","2019","G","CAR","-99","$378,000","$5,000","$383,000","0.002","$383,000","$500,000","1","$500,000","$423,500","2020","2019","28","29",""
"","Jon’Vea Johnson","2019","WR","DAL","-99","$378,000","$3,333","$381,333","0.002","$388,000","$588,333","3","$1,765,000","$388,000","2022","2019","23","24",""
"","Chris Westry","2019","CB","DAL","-99","$378,000","$3,333","$381,333","0.002","$388,000","$588,333","3","$1,765,000","$388,000","2022","2019","21","22",""
"","Malik Gant","2019","S","NE","-99","$378,000","$3,333","$381,333","0.002","$388,000","$588,333","3","$1,765,000","$388,000","2022","2019","21","22",""
"","Mark McLaurin","2019","S","NYG","-99","$378,000","$3,333","$381,333","0.002","$388,000","$588,333","3","$1,765,000","$388,000","2022","2019","21","22",""
"","Clive Walford","2019","TE","MIA","2015","$381,176","$0","$381,176","0.002","$381,176","$720,000","1","$720,000","$3,222,792","2020","2019","27","28",""
"","Cody Kessler","2019","QB","NE","2016","$381,176","$0","$381,176","0.002","$381,176","$770,000","2","$1,540,000","$2,985,169","2021","2019","25","26",""
"","Koda Martin","2019","G","LAC","-99","$378,000","$3,000","$381,000","0.002","$387,000","$588,000","3","$1,764,000","$387,000","2022","2019","23","24",""
"","Demetrius Knox","2019","G","SEA","-99","$378,000","$2,666","$380,666","0.002","$386,000","$587,667","3","$1,763,000","$386,000","2022","2019","23","24",""
"","John Lovett","2019","TE","KC","-99","$378,000","$2,500","$380,500","0.002","$385,500","$585,000","3","$1,755,000","$385,500","2022","2019","22","23",""
"","William Sweet","2019","T","ARI","-99","$378,000","$2,333","$380,333","0.002","$385,000","$587,333","3","$1,762,000","$385,000","2022","2019","21","22",""
"","Curtis Bolton","2019","LB","GB","-99","$378,000","$2,333","$380,333","0.002","$385,000","$587,333","3","$1,762,000","$385,000","2022","2019","23","24",""
"","O’Shea Dugas","2019","T","CIN","-99","$378,000","$1,833","$379,833","0.002","$383,500","$586,833","3","$1,760,500","$383,500","2022","2019","22","23",""
"","Donnell Greene","2019","T","JAC","-99","$378,000","$1,666","$379,666","0.002","$383,000","$586,667","3","$1,760,000","$383,000","2022","2019","23","24",""
"","Shawn Poindexter","2019","WR","SF","-99","$378,000","$1,666","$379,666","0.002","$383,000","$586,667","3","$1,760,000","$383,000","2022","2019","23","24",""
"","Nate Harvey","2019","DE","NYG","-99","$378,000","$1,666","$379,666","0.002","$383,000","$586,667","3","$1,760,000","$383,000","2022","2019","2,018","0",""
"","Felton Davis","2019","WR","KC","-99","$378,000","$1,666","$379,666","0.002","$383,000","$586,667","3","$1,760,000","$383,000","2022","2019","21","22",""
"","Justin Johnson","2019","TE","SEA","-99","$378,000","$1,666","$379,666","0.002","$383,000","$586,667","3","$1,760,000","$383,000","2022","2019","22","23",""
"","Jordan Richards","2019","SS","BAL","2015","$473,529","$0","$379,412","0.002","$533,851","$805,000","1","$805,000","$4,511,779","2020","2019","25","26",""
"","Sylvester Williams","2019","DT","LAC","2013","$473,529","$0","$379,412","0.002","$473,529","$805,000","1","$805,000","$19,223,514","2020","2019","30","31",""
"","Deone Bucannon","2019","ILB","NYG","2014","$473,529","$0","$379,412","0.002","$473,529","$805,000","1","$805,000","$19,497,345","2020","2019","26","27",""
"","Mike Pennel","2019","DE","KC","-99","$473,529","$0","$379,412","0.002","$473,529","$805,000","1","$805,000","$7,500,366","2020","2019","27","28",""
"","DeAndrew White","2019","WR","CAR","-99","$379,410","$0","$379,410","0.002","$457,457","$645,000","1","$645,000","$683,269","2020","2019","27","28",""
"","James Burgess","2019","ILB","NYJ","-99","$379,410","$0","$379,410","0.002","$379,410","$645,000","1","$645,000","$1,189,227","2020","2019","24","25",""
"","Donald Payne","2019","ILB","JAC","-99","$379,410","$0","$379,410","0.002","$379,410","$645,000","1","$645,000","$1,313,704","2020","2019","24","25",""
"","Eli Ankou","2019","DT","CLE","-99","$379,410","$0","$379,410","0.002","$445,298","$690,000","2","$1,380,000","$1,541,298","2021","2019","24","25",""
"","Austin Fort","2019","TE","DEN","-99","$378,000","$1,166","$379,166","0.002","$381,500","$586,167","3","$1,758,500","$381,500","2022","2019","23","24",""
"","DJ Montgomery","2019","WR","CLE","-99","$378,000","$1,000","$379,000","0.002","$381,000","$586,000","3","$1,758,000","$381,000","2022","2019","22","23",""
"","D'Angelo Ross","2019","CB","NE","-99","$378,000","$833","$378,833","0.002","$380,500","$585,833","3","$1,757,500","$380,500","2022","2019","22","23",""
"","De'Anthony Thomas","2019","WR","BAL","2014","$378,824","$0","$378,823","0.002","$417,967","$805,000","1","$805,000","$4,247,192","2020","2019","25","26",""
"","Adam Choice","2019","RB","SEA","-99","$378,000","$600","$378,600","0.002","$379,800","$585,600","3","$1,756,800","$379,800","2022","2019","23","24",""
"","Duke Williams","2019","WR","BUF","-99","$378,534","$0","$378,534","0.002","$473,824","$540,000","2","$1,080,000","$505,824","2022","2019","25","26",""
"","Stanley Morgan","2019","WR","CIN","-99","$378,529","$0","$378,529","0.002","$514,681","$540,000","2","$1,080,000","$556,681","2021","2019","22","23",""
"","Ventell Bryant","2019","WR","DAL","-99","$378,529","$0","$378,529","0.002","$490,407","$540,000","2","$1,080,000","$522,407","2021","2019","22","23",""
"","Simeon Thomas","2019","CB","WAS","2018","$378,529","$0","$378,529","0.002","$378,529","$540,000","2","$1,080,000","$659,751","2021","2019","25","26",""
"","Josiah Tauaefa","2019","LB","NYG","-99","$378,529","$0","$378,529","0.002","$378,529","$540,000","2","$1,080,000","$520,529","2021","2019","21","22",""
"","Calvin Anderson","2019","T","DEN","-99","$378,529","$0","$378,529","0.002","$378,529","$540,000","2","$1,080,000","$513,529","2022","2019","22","23",""
"","D’Cota Dixon","2019","S","TB","-99","$378,000","$333","$378,333","0.002","$379,000","$585,333","3","$1,756,000","$379,000","2022","2019","24","25",""
"","Ira Lewis","2019","DT","HOU","-99","$378,000","$166","$378,166","0.002","$378,500","$585,167","3","$1,755,500","$378,500","2022","2019","22","23",""
"","Randin Crecelius","2019","G","BAL","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$499,600","2020","2019","22","23",""
"","Fish Smithson","2019","S","BAL","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$548,306","2020","2019","24","25",""
"","Colton Jumper","2019","LB","NO","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$378,000","2020","2019","24","25",""
"","David Steinmetz","2019","G","HOU","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$423,600","2021","2019","23","24",""
"","Taj McGowan","2019","RB","JAC","-99","$378,000","$0","$378,000","0.002","$378,000","$585,000","3","$1,755,000","$378,000","2022","2019","22","23",""
"","Andrew Vollert","2019","TE","LAC","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$499,600","2021","2019","23","24",""
"","Andrew Lauderdale","2019","T","SF","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$466,000","2020","2019","25","26",""
"","Bryant Mitchell","2019","WR","TB","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$378,000","2020","2019","26","27",""
"","Orion Stewart","2019","CB","TB","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$462,500","2020","2019","24","25",""
"","Myles Humphrey","2019","DE","WAS","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$484,400","2020","2019","22","23",""
"","Josh Woodrum","2019","QB","WAS","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$533,900","2020","2019","26","27",""
"","Kendrick Norton","2019","DT","MIA","2018","$378,000","$0","$378,000","0.002","$378,000","$525,000","2","$1,050,000","$548,470","2020","2018","20","22",""
"","Amba Etta-Tawo","2019","WR","NYG","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$466,000","2020","2019","25","26",""
"","Josh Simmons","2019","CB","CHI","-99","$378,000","$0","$378,000","0.002","$378,000","$585,000","3","$1,755,000","$378,000","2022","2019","22","23",""
"","Kurt Benkert","2019","QB","ATL","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$567,200","2021","2019","23","24",""
"","Lo Falemaka","2019","C","CLE","-99","$378,000","$0","$378,000","0.002","$378,000","$585,000","3","$1,755,000","$378,000","2022","2019","24","25",""
"","Alex Gray","2019","TE","ATL","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$629,600","2021","2019","27","28",""
"","Horace Richardson","2019","CB","DEN","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$694,234","2021","2018","24","26",""
"","D.J. Killings","2019","CB","OAK","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$817,221","2020","2019","23","24",""
"","Billy Brown","2019","TE","IND","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$636,700","2021","2019","25","26",""
"","Steve Ishmael","2019","WR","IND","-99","$378,000","$0","$378,000","0.002","$378,000","$540,000","2","$1,080,000","$550,870","2021","2019","23","24",""
"","Lavon Hooks","2019","DE","PIT","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$629,600","2020","2019","26","27",""
"","David Wells","2019","TE","KC","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$492,000","2020","2019","23","24",""
"","Jeremy Boykins","2019","CB","SEA","-99","$378,000","$0","$378,000","0.002","$378,000","$495,000","1","$495,000","$471,000","2020","2019","23","24",""
"","Ryan Lewis","2019","CB","MIA","-99","$368,824","$0","$368,824","0.002","$368,824","$615,000","2","$1,230,000","$1,285,878","2021","2019","24","25",""
"","Kenny Young","2019","ILB","LAR","2018","$368,824","$0","$368,823","0.002","$368,823","$774,976","4","$3,099,904","$1,721,833","2022","2018","22","24",""
"","Jakob Johnson","2019","FB","NE","-99","$361,059","$0","$361,059","0.002","$361,059","$540,000","2","$1,080,000","$377,059","2021","2019","24","25",""
"","Terrell Suggs","2019","OLB","KC","2003","$352,941","$0","$352,941","0.002","$371,739","$5,000,000","2","$10,000,000","$108,228,797","2020","2019","36","37",""
"","Chris Peace","2019","DE","NYG","-99","$351,000","$0","$351,000","0.002","$351,000","$585,000","3","$1,755,000","$442,019","2022","2019","22","23",""
"","Hale Hentges","2019","TE","WAS","-99","$349,416","$0","$349,416","0.002","$349,416","$590,000","3","$1,770,000","$510,004","2022","2019","22","23",""
"","Jeremy Reaves","2019","S","WAS","-99","$349,416","$0","$349,416","0.002","$349,416","$525,000","2","$1,050,000","$536,686","2021","2018","21","23",""
"","John Atkins","2019","DT","DET","-99","$349,412","$0","$349,411","0.002","$349,411","$540,000","2","$1,080,000","$574,381","2022","2019","26","27",""
"","Jason Moore","2019","WR","LAC","-99","$349,412","$0","$349,411","0.002","$349,411","$540,000","2","$1,080,000","$389,411","2021","2019","23","24",""
"","Noah Dawkins","2019","LB","TB","-99","$349,412","$0","$349,411","0.002","$349,411","$540,000","2","$1,080,000","$389,411","2021","2019","21","22",""
"","Nik Needham","2019","CB","MIA","-99","$349,412","$0","$349,411","0.002","$349,411","$540,000","2","$1,080,000","$389,411","2021","2019","22","23",""
