"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","James Ihedigbo","2012","SS","BAL","-99","$700,000","$0","$740,000","0.006","$740,000","$765,000","1","$765,000","$3,424,400","2013","2012","28","29",""
"","Montario Hardesty","2012","RB","CLE","2010","$490,000","$250,000","$740,000","0.006","$490,000","$711,250","4","$2,845,000","$2,782,750","2014","2010","22","25",""
"","Victor Butler","2012","OLB","DAL","2009","$615,000","$124,635","$739,635","0.006","$615,000","$562,000","4","$2,248,000","$2,293,540","2013","2009","21","25",""
"","Earl Mitchell","2012","DT","HOU","2010","$540,000","$197,125","$737,125","0.006","$540,000","$682,125","4","$2,728,500","$2,098,500","2014","2010","22","25",""
"","Vaughn Martin","2012","DE","SD","2009","$615,000","$121,562","$736,562","0.006","$615,000","$559,000","4","$2,236,000","$2,331,250","2013","2009","22","26",""
"","David Bruton","2012","SS","DEN","2009","$615,000","$120,600","$735,600","0.006","$615,000","$558,100","4","$2,232,400","$2,282,400","2013","2009","21","25",""
"","Devon Still","2012","DT","CIN","2012","$390,000","$295,164","$735,164","0.006","$1,620,656","$942,101","4","$3,768,402","$1,620,656","2016","2012","22","23",""
"","Isaiah Pead","2012","RB","STL","2012","$390,000","$344,200","$734,200","0.006","$1,766,800","$1,009,525","4","$4,038,100","$1,766,800","2016","2012","22","23",""
"","Ryan Mouton","2012","CB","TEN","2009","$565,000","$165,937","$730,937","0.006","$0","$603,438","4","$2,413,750","$0","2013","2009","22","26",""
"","Randall Cobb","2012","WR","GB","2011","$520,883","$208,531","$729,414","0.006","$520,883","$802,355","4","$3,209,421","$1,730,007","2015","2011","20","22",""
"","Colt McCoy","2012","QB","CLE","2010","$540,000","$187,750","$727,750","0.006","$540,000","$1,240,000","4","$4,960,000","$2,131,000","2014","2010","23","26",""
"","Lawrence Sidbury","2012","OLB","ATL","2009","$615,000","$111,225","$726,225","0.006","$615,000","$548,725","4","$2,194,900","$4,489,800","2013","2009","22","26",""
"","Marvin Mitchell","2012","OLB","MIN","2007","$700,000","$25,000","$725,000","0.006","$725,000","$725,000","1","$725,000","$3,681,141","2013","2012","27","28",""
"","Amari Spievey","2012","S","DET","2010","$490,000","$232,333","$722,333","0.006","$490,000","$637,333","3","$1,912,000","$1,957,000","2013","2010","21","24",""
"","Gerald McRath","2012","LB","TEN","2009","$615,000","$106,531","$721,531","0.006","$615,000","$544,031","4","$2,176,125","$2,247,889","2013","2009","22","26",""
"","Andre Roberts","2012","WR","ARI","2010","$540,000","$181,050","$721,050","0.006","$540,000","$667,050","4","$2,668,200","$2,038,200","2014","2010","21","24",""
"","Armanti Edwards","2012","WR","CAR","2010","$540,000","$178,460","$718,460","0.006","$540,000","$639,710","4","$2,558,840","$2,023,840","2014","2010","21","24",""
"","Jerel Worthy","2012","DT","GB","2012","$390,000","$327,855","$717,855","0.006","$1,701,420","$987,051","4","$3,948,203","$1,701,420","2016","2012","21","22",""
"","Shawn Lauvao","2012","G","CLE","2010","$540,000","$174,250","$714,250","0.006","$540,000","$825,000","4","$3,300,000","$2,007,000","2014","2010","22","25",""
"","Jared Veldheer","2012","RT","OAK","2010","$490,000","$223,750","$713,750","0.006","$490,000","$882,000","4","$3,528,000","$2,110,000","2014","2010","22","25",""
"","Major Wright","2012","S","CHI","2010","$540,000","$169,825","$709,825","0.006","$540,000","$658,675","4","$2,634,700","$2,154,700","2014","2010","21","24",""
"","Jabar Gaffney","2012","WR","MIA","2002","$707,353","$0","$707,353","0.006","$0","$925,000","1","$925,000","$0","2013","2012","31","32",""
"","Jimmy Graham","2012","TE","NO","2010","$540,000","$166,285","$706,285","0.006","$540,000","$613,785","4","$2,455,140","$1,930,140","2014","2010","23","26",""
"","D'Anthony Smith","2012","DT","JAC","2010","$490,000","$212,500","$702,500","0.006","$490,000","$673,750","4","$2,695,000","$1,970,000","2014","2010","21","24",""
"","Zach Brown","2012","ILB","TEN","2012","$390,000","$311,509","$701,509","0.006","$1,636,036","$964,575","4","$3,858,298","$1,636,036","2016","2012","22","23",""
"","Mike Johnson","2012","RT","ATL","2010","$540,000","$160,553","$700,553","0.006","$540,000","$645,554","4","$2,582,215","$1,907,215","2014","2010","22","25",""
"","Ray Willis","2012","T","NYJ","2005","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","29","30",""
"","Jamon Meredith","2012","RT","TB","2009","$700,000","$0","$700,000","0.006","$700,000","$800,000","2","$1,600,000","$2,154,429","2014","2012","25","26",""
"","Amobi Okoye","2012","DT","CHI","2007","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$16,632,500","2013","2012","24","25",""
"","Devin Thomas","2012","WR","CHI","2008","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","25","26",""
"","Charlie Peprah","2012","S","DAL","2006","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$4,327,911","2013","2012","28","29",""
"","Lionel Dotson","2012","DE","BUF","2008","$700,000","$0","$700,000","0.006","$0","$627,500","2","$1,255,000","$1,063,681","2013","2011","25","27",""
"","Ashton Youboty","2012","CB","JAC","2006","$700,000","$0","$700,000","0.006","$700,000","$692,500","2","$1,385,000","$4,558,058","2013","2011","26","28",""
"","Allen Barbre","2012","G","SEA","2007","$700,000","$0","$700,000","0.006","$700,000","$670,000","2","$1,340,000","$3,020,412","2013","2011","26","28",""
"","Courtney Roby","2012","WR","NO","2005","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","28","29",""
"","Keyunta Dawson","2012","DE","TEN","2007","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$2,916,000","2013","2012","26","27",""
"","Leger Douzable","2012","DT","TEN","-99","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$3,318,000","2013","2012","25","26",""
"","Manuel Ramirez","2012","G","DEN","2007","$700,000","$0","$700,000","0.006","$700,000","$707,500","2","$1,415,000","$3,841,000","2014","2012","28","29",""
"","Alan Ball","2012","CB","HOU","2007","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$2,698,022","2013","2012","26","27",""
"","Quintin Demps","2012","SS","HOU","2008","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$2,860,000","2013","2012","26","27",""
"","Tim Dobbins","2012","ILB","HOU","2006","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","29","30",""
"","Justin Forsett","2012","RB","HOU","2008","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$2,496,000","2013","2012","26","27",""
"","Ryan Harris","2012","LT","HOU","2007","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$3,905,000","2013","2012","26","27",""
"","Justin Tryon","2012","CB","NYG","2008","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","27","28",""
"","Trevor Laws","2012","DT","STL","2008","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","26","27",""
"","Kentwan Balmer","2012","DE","WAS","2008","$700,000","$0","$700,000","0.006","$700,000","$650,000","2","$1,300,000","$7,086,000","2013","2011","24","26",""
"","Martin Rucker","2012","TE","KC","2008","$700,000","$0","$700,000","0.006","$0","$700,000","1","$700,000","$0","2013","2012","26","27",""
"","Brandon Siler","2012","LB","KC","2007","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$3,542,250","2013","2012","26","27",""
"","Quentin Groves","2012","OLB","ARI","2008","$700,000","$0","$700,000","0.006","$700,000","$700,000","1","$700,000","$3,760,000","2013","2012","27","28",""
"","Ron Bartell","2012","CB","DET","2005","$700,000","$0","$700,000","0.006","$0","$850,000","2","$1,700,000","$0","2014","2012","29","30",""
"","Tyrell Johnson","2012","S","DET","2008","$700,000","$0","$700,000","0.006","$0","$707,500","2","$1,415,000","$0","2014","2012","26","27",""
"","Kaluka Maiava","2012","ILB","CLE","2009","$565,000","$129,125","$694,125","0.006","$565,000","$566,250","4","$2,265,000","$2,500,000","2013","2009","22","26",""
"","Henry Melton","2012","DT","CHI","2009","$565,000","$127,807","$692,807","0.006","$565,000","$565,250","4","$2,261,000","$2,186,230","2013","2009","22","26",""
"","Donald Butler","2012","ILB","SD","2010","$490,000","$202,125","$692,125","0.006","$490,000","$836,625","4","$3,346,500","$1,928,500","2014","2010","21","24",""
"","J.D. Walton","2012","C","DEN","2010","$490,000","$199,625","$689,625","0.006","$490,000","$857,875","4","$3,431,500","$2,013,500","2014","2010","22","25",""
"","Dontay Moch","2012","DE","CIN","2011","$512,348","$174,394","$686,742","0.006","$512,348","$755,416","4","$3,021,664","$1,584,924","2015","2011","22","24",""
"","Emmanuel Sanders","2012","WR","PIT","2010","$490,000","$195,356","$685,356","0.006","$490,000","$600,333","3","$1,801,000","$1,801,069","2013","2010","22","25",""
"","Kelvin Sheppard","2012","ILB","BUF","2011","$480,000","$172,708","$682,708","0.006","$510,000","$511,842","4","$2,047,367","$1,605,832","2015","2011","22","24",""
"","Corey Peters","2012","DT","ATL","2010","$490,000","$191,750","$681,750","0.006","$490,000","$850,000","4","$3,400,000","$1,982,000","2014","2010","21","24",""
"","D.J. Moore","2012","CB","CHI","2009","$565,000","$116,688","$681,688","0.006","$565,000","$554,188","4","$2,216,753","$2,216,753","2013","2009","21","25",""
"","Robert Housler","2012","TE","ARI","2011","$485,000","$171,023","$681,023","0.006","$510,000","$748,523","4","$2,994,092","$1,594,092","2015","2011","22","24",""
"","Marcus Gilbert","2012","RT","PIT","2011","$465,000","$211,802","$676,802","0.006","$465,000","$806,854","4","$3,227,414","$1,687,208","0","2011","22","24",""
"","DeMarco Murray","2012","RB","DAL","2011","$485,281","$165,625","$675,906","0.006","$510,281","$743,360","4","$2,973,438","$1,572,781","2015","2011","22","24",""
"","Everson Griffen","2012","DE","MIN","2010","$540,000","$135,000","$675,000","0.006","$540,000","$582,500","4","$2,330,000","$1,805,000","2014","2010","22","25",""
"","Mike Williams","2012","WR","TB","2010","$540,000","$134,562","$674,562","0.006","$540,000","$582,063","4","$2,328,250","$1,848,248","2014","2010","22","25",""
"","Darryl Sharpton","2012","ILB","IND","2010","$540,000","$133,735","$673,735","0.006","$0","$618,735","4","$2,474,940","$0","2014","2010","21","24",""
"","Eric Decker","2012","WR","DEN","2010","$490,000","$183,037","$673,037","0.006","$490,000","$828,788","4","$3,315,150","$1,947,150","2014","2010","22","25",""
"","Perry Riley","2012","ILB","WAS","2010","$540,000","$132,500","$672,500","0.006","$540,000","$790,750","4","$3,163,000","$1,840,000","2014","2010","21","24",""
"","Alterraun Verner","2012","CB","TEN","2010","$540,000","$131,785","$671,785","0.006","$540,000","$790,035","4","$3,160,140","$1,837,140","2014","2010","21","24",""
"","Stevan Ridley","2012","RB","NE","2011","$509,250","$162,000","$671,250","0.006","$509,250","$738,375","4","$2,953,500","$1,532,250","2015","2011","21","23",""
"","Ryan Mallett","2012","QB","NE","2011","$508,992","$160,969","$669,961","0.006","$508,992","$736,957","4","$2,947,828","$1,527,868","2015","2011","22","24",""
"","Ryan Broyles","2012","WR","DET","2012","$390,000","$278,818","$668,818","0.006","$1,505,272","$919,625","4","$3,678,500","$1,505,272","2016","2012","23","24",""
"","Darrell Stuckey","2012","FS","SD","2010","$540,000","$126,500","$666,500","0.006","$540,000","$611,500","4","$2,446,000","$1,816,000","2014","2010","20","23",""
"","Walter Thurmond","2012","FS","SEA","2010","$540,000","$125,875","$665,875","0.006","$540,000","$610,875","4","$2,443,500","$1,813,500","2014","2010","22","25",""
"","Joe McKnight","2012","RB","NYJ","2010","$540,000","$125,250","$665,250","0.006","$540,000","$572,750","4","$2,291,000","$1,766,000","2014","2010","21","24",""
"","Gary Barnidge","2012","TE","CAR","2008","$615,000","$25,000","$665,000","0.006","$640,000","$622,500","2","$1,245,000","$2,244,250","2013","2011","25","27",""
"","Donnie Avery","2012","WR","IND","2008","$615,000","$50,000","$665,000","0.006","$665,000","$665,000","1","$665,000","$4,426,500","2013","2012","27","28",""
"","John Moffitt","2012","G","SEA","2011","$505,000","$159,375","$664,375","0.006","$0","$723,750","4","$2,895,000","$0","2015","2011","24","26",""
"","Dennis Pitta","2012","TE","BAL","2010","$540,000","$123,667","$663,667","0.006","$540,000","$528,667","3","$1,586,000","$1,681,000","2013","2010","24","27",""
"","Will Rackley","2012","G","JAC","2011","$507,467","$154,868","$662,335","0.006","$507,467","$728,569","4","$2,914,274","$1,501,939","2015","2011","21","23",""
"","Tony Moeaki","2012","TE","KC","2010","$490,000","$0","$661,662","0.006","$661,662","$817,413","4","$3,269,650","$1,774,986","2014","2010","22","25",""
"","James Casey","2012","FB","HOU","2009","$615,000","$46,250","$661,250","0.006","$615,000","$483,750","4","$1,935,000","$2,040,000","2013","2009","24","28",""
"","Joe Hawley","2012","C","ATL","2010","$540,000","$120,795","$660,795","0.006","$540,000","$605,795","4","$2,423,180","$1,748,180","2014","2010","21","24",""
"","Garrett Graham","2012","TE","HOU","2010","$540,000","$120,025","$660,025","0.006","$540,000","$592,525","4","$2,370,100","$1,790,100","2014","2010","23","26",""
"","Geno Atkins","2012","DT","CIN","2010","$540,000","$118,112","$658,112","0.006","$540,000","$801,363","4","$3,205,450","$1,782,450","2014","2010","21","24",""
"","Justin Houston","2012","OLB","KC","2011","$465,000","$167,812","$657,812","0.006","$490,000","$696,562","4","$2,786,248","$1,536,248","2015","2011","21","23",""
"","Clay Harbor","2012","TE","PHI","2010","$540,000","$113,225","$653,225","0.005","$540,000","$560,725","4","$2,242,900","$1,717,900","2014","2010","22","25",""
"","Peter Konz","2012","C","ATL","2012","$390,000","$262,473","$652,473","0.005","$1,439,892","$897,150","4","$3,588,600","$1,439,892","2016","2012","22","23",""
"","Javon Ringer","2012","RB","TEN","2009","$615,000","$36,635","$651,635","0.005","$0","$474,135","4","$1,896,540","$0","2013","2009","21","25",""
"","O'Brien Schofield","2012","OLB","ARI","2010","$540,000","$107,125","$647,125","0.005","$540,000","$765,375","4","$3,061,500","$1,738,500","2014","2010","22","25",""
"","Jurrell Casey","2012","DT","TEN","2011","$490,000","$154,359","$644,359","0.005","$490,000","$683,109","4","$2,732,436","$1,482,436","0","2011","21","23",""
"","Mike Adams","2012","LT","PIT","2012","$390,000","$254,300","$644,300","0.005","$1,407,200","$885,913","4","$3,543,650","$1,407,200","2017","2012","21","22",""
"","Leonard Hankerson","2012","WR","WAS","2011","$465,000","$151,594","$641,594","0.005","$490,000","$680,344","4","$2,721,376","$1,471,376","2015","2011","21","23",""
"","Shayne Graham","2012","K","HOU","-99","$925,000","$65,000","$640,000","0.005","$990,000","$990,000","1","$990,000","$11,513,000","2013","2012","34","35",""
"","Jake O'Connell","2012","TE","KC","2009","$615,000","$0","$640,000","0.005","$0","$640,000","1","$640,000","$0","2013","2012","26","27",""
"","Brock Osweiler","2012","QB","DEN","2012","$390,000","$249,396","$639,396","0.005","$1,387,584","$879,170","4","$3,516,678","$1,387,584","2016","2012","21","22",""
"","Nate Irving","2012","ILB","DEN","2011","$465,000","$173,750","$638,750","0.005","$465,000","$683,750","4","$2,735,000","$1,535,000","2015","2011","22","24",""
"","Curtis Marsh","2012","CB","PHI","2011","$500,000","$135,880","$635,880","0.005","$500,000","$809,790","4","$3,239,160","$1,418,520","2015","2011","22","24",""
"","Akeem Dent","2012","ILB","ATL","2011","$500,000","$135,725","$635,725","0.005","$500,000","$691,975","4","$2,767,900","$1,417,900","2015","2011","23","25",""
"","Austin Pettis","2012","WR","STL","2011","$490,000","$144,567","$634,567","0.005","$490,000","$682,354","4","$2,729,416","$1,443,268","2015","2011","22","24",""
"","Bernard Scott","2012","RB","CIN","2009","$615,000","$19,377","$634,377","0.005","$615,000","$456,878","4","$1,827,510","$2,620,100","2013","2009","24","28",""
"","Jerrel Jernigan","2012","WR","NYG","2011","$465,000","$143,813","$633,813","0.005","$490,000","$672,563","4","$2,690,252","$1,440,252","2015","2011","21","23",""
"","Mason Foster","2012","ILB","TB","2011","$501,562","$131,250","$632,812","0.005","$501,562","$696,093","4","$2,784,372","$1,401,562","2015","2011","21","23",""
"","Lavonte David","2012","OLB","TB","2012","$390,000","$241,224","$631,224","0.005","$1,354,896","$899,183","4","$3,596,732","$1,354,896","2016","2012","21","22",""
"","Brad Jones","2012","ILB","GB","2009","$615,000","$15,063","$630,063","0.005","$615,000","$452,564","4","$1,810,255","$1,812,019","2013","2009","22","26",""
"","David Johnson","2012","TE","PIT","2009","$630,000","$0","$630,000","0.005","$630,000","$1,260,000","1","$1,260,000","$1,893,200","2013","2012","24","25",""
"","Chad Rinehart","2012","G","BUF","2008","$630,000","$0","$630,000","0.005","$630,000","$1,260,000","1","$1,260,000","$2,675,363","2013","2012","26","27",""
"","Martez Wilson","2012","OLB","NO","2011","$465,000","$164,081","$629,081","0.005","$465,000","$719,081","4","$2,876,324","$1,496,324","2015","2011","22","24",""
"","Moise Fokou","2012","ILB","IND","2009","$615,000","$12,438","$627,438","0.005","$615,000","$449,938","4","$1,799,750","$1,849,750","2013","2009","23","27",""
"","Jamarca Sanford","2012","SS","MIN","2009","$615,000","$12,318","$627,318","0.005","$615,000","$449,819","4","$1,799,275","$1,849,275","2013","2009","23","27",""
"","Julian Edelman","2012","WR","NE","2009","$615,000","$12,175","$627,175","0.005","$615,000","$449,675","4","$1,798,700","$1,893,700","2013","2009","22","26",""
"","Ricky Jean Francois","2012","DT","SF","2009","$615,000","$10,750","$625,750","0.005","$615,000","$448,250","4","$1,793,000","$1,843,000","2013","2009","22","26",""
"","Cameron Morrah","2012","TE","SEA","2009","$615,000","$10,137","$625,137","0.005","$615,000","$447,638","4","$1,790,550","$1,885,550","2013","2009","30","34",""
"","Marcus Harrison","2012","DT","NE","2008","$615,000","$0","$623,120","0.005","$0","$623,120","1","$623,120","$0","2013","2012","27","28",""
"","Drake Nevis","2012","DE","IND","2011","$485,000","$137,278","$622,278","0.005","$485,000","$658,528","4","$2,634,112","$1,409,112","2015","2011","21","23",""
"","Jacoby Ford","2012","WR","OAK","2010","$490,000","$128,871","$618,871","0.005","$490,000","$787,211","4","$3,148,845","$1,730,845","2014","2010","22","25",""
"","Chris Harris","2012","S","JAC","2005","$825,000","$0","$618,750","0.005","$0","$825,000","1","$825,000","$9,692,000","2013","2012","22","23",""
"","Kenrick Ellis","2012","DT","NYJ","2011","$465,000","$112,500","$617,500","0.005","$505,000","$655,625","4","$2,622,500","$1,330,000","2015","2011","23","25",""
"","Corey Wootton","2012","DT","CHI","2010","$490,000","$126,793","$616,793","0.005","$490,000","$785,018","4","$3,140,072","$1,722,172","2014","2010","22","25",""
"","Tiquan Underwood","2012","WR","TB","2009","$615,000","$0","$615,000","0.005","$615,000","$665,000","2","$1,330,000","$1,881,546","2014","2012","24","25",""
"","Cody Wallace","2012","C","TB","2008","$615,000","$0","$615,000","0.005","$615,000","$585,000","2","$1,170,000","$2,057,200","2014","2012","27","28",""
"","Justin King","2012","CB","PIT","2008","$615,000","$0","$615,000","0.005","$0","$615,000","1","$615,000","$0","2013","2012","24","25",""
"","Evan Smith","2012","C","GB","-99","$615,000","$0","$615,000","0.005","$615,000","$396,000","3","$1,188,000","$1,569,176","2012","2009","22","26",""
"","Jason Williams","2012","OLB","CAR","2009","$615,000","$0","$615,000","0.005","$615,000","$665,000","2","$1,330,000","$2,503,200","2014","2012","25","26",""
"","Kyle Moore","2012","DE","BUF","2009","$615,000","$0","$615,000","0.005","$0","$532,500","2","$1,065,000","$0","2013","2011","24","26",""
"","Jordan Palmer","2012","QB","JAC","2007","$615,000","$0","$615,000","0.005","$615,000","$615,000","1","$615,000","$1,848,000","2013","2012","27","28",""
"","Jalen Parmele","2012","RB","JAC","2008","$615,000","$0","$615,000","0.005","$0","$615,000","1","$615,000","$0","2013","2012","26","27",""
"","Isaiah Stanback","2012","TE","JAC","2007","$615,000","$0","$615,000","0.005","$0","$622,500","2","$1,245,000","$0","2014","2012","27","28",""
"","Ramon Humber","2012","OLB","NO","-99","$615,000","$0","$615,000","0.005","$615,000","$615,000","1","$615,000","$1,134,117","2013","2012","24","25",""
"","Quinn Johnson","2012","FB","TEN","2009","$615,000","$0","$615,000","0.005","$615,000","$485,569","4","$1,942,275","$2,037,275","2013","2009","22","26",""
"","Cody Glenn","2012","LB","BAL","2009","$615,000","$0","$615,000","0.005","$615,000","$615,000","1","$615,000","$1,370,665","2013","2012","25","26",""
"","Mike Goodson","2012","RB","OAK","2009","$615,000","$0","$615,000","0.005","$615,000","$560,500","4","$2,242,000","$2,302,000","2013","2009","21","25",""
"","Tony Carter","2012","CB","DEN","-99","$615,000","$0","$615,000","0.005","$615,000","$615,000","1","$615,000","$1,103,120","2013","2012","25","26",""
"","Aubrayo Franklin","2012","DT","SD","2003","$825,000","$65,000","$615,000","0.005","$890,000","$890,000","1","$890,000","$10,674,600","2013","2012","31","32",""
"","Domenik Hixon","2012","WR","NYG","2006","$615,000","$0","$615,000","0.005","$615,000","$615,000","1","$615,000","$5,142,000","2013","2012","27","28",""
"","Bear Pascoe","2012","TE","NYG","2009","$615,000","$0","$615,000","0.005","$615,000","$464,138","4","$1,856,550","$1,906,550","2013","2009","22","26",""
"","Rob Jackson","2012","OLB","WAS","2008","$615,000","$0","$615,000","0.005","$0","$536,667","3","$1,610,000","$0","2013","2010","24","27",""
"","Richard Quinn","2012","TE","CIN","2009","$615,000","$0","$615,000","0.005","$0","$670,000","4","$2,680,000","$0","2013","2009","22","26",""
"","Kory Sperry","2012","TE","ARI","-99","$615,000","$0","$615,000","0.005","$615,000","$665,000","2","$1,330,000","$1,536,929","2014","2012","26","27",""
"","Vinny Curry","2012","DE","PHI","2012","$390,000","$224,878","$614,878","0.005","$1,289,512","$845,458","4","$3,381,832","$1,289,512","2016","2012","23","24",""
"","Chris Culliver","2012","CB","SF","2011","$465,000","$149,719","$614,719","0.005","$465,000","$659,719","4","$2,638,876","$1,438,876","2015","2011","22","24",""
"","Vincent Brown","2012","WR","SD","2011","$465,000","$146,517","$611,517","0.005","$465,000","$656,517","4","$2,626,068","$1,426,068","2015","2011","22","24",""
"","Jasper Brinkley","2012","ILB","MIN","2009","$565,000","$46,500","$611,500","0.005","$565,000","$484,000","4","$1,936,000","$1,981,000","2013","2009","23","27",""
"","Garrett Reynolds","2012","G","ATL","2009","$565,000","$45,150","$610,150","0.005","$565,000","$482,650","4","$1,930,600","$1,930,600","2013","2009","21","25",""
"","Christopher Conte","2012","FS","CHI","2011","$465,000","$133,400","$608,400","0.005","$475,000","$650,900","4","$2,603,600","$1,383,600","2015","2011","21","23",""
"","Kelechi Osemele","2012","G","BAL","2012","$390,000","$218,340","$608,340","0.005","$1,263,360","$836,468","4","$3,345,870","$1,263,360","2016","2012","22","23",""
"","Cecil Shorts","2012","WR","JAC","2011","$496,461","$110,845","$607,306","0.005","$496,461","$668,037","4","$2,672,146","$1,314,841","2015","2011","23","25",""
"","Jah Reid","2012","RT","BAL","2011","$465,000","$140,810","$605,810","0.005","$465,000","$650,810","4","$2,603,240","$1,403,240","2015","2011","22","24",""
"","Nick Folk","2012","K","NYJ","2007","$700,000","$50,000","$605,000","0.005","$765,000","$765,000","1","$765,000","$3,085,280","2013","2012","27","28",""
"","Charlie Batch","2012","QB","PIT","1998","$925,000","$65,000","$605,000","0.005","$990,000","$990,000","1","$990,000","$23,601,250","2013","2012","37","38",""
"","Billy Bajema","2012","TE","BAL","2005","$825,000","$65,000","$605,000","0.005","$890,000","$890,000","1","$890,000","$5,365,600","2013","2012","29","30",""
"","Chris Hope","2012","S","ATL","2002","$925,000","$65,000","$605,000","0.005","$990,000","$990,000","1","$990,000","$33,536,009","2013","2012","31","32",""
"","Rex Hadnot","2012","G","SD","2004","$825,000","$65,000","$605,000","0.005","$890,000","$890,000","1","$890,000","$12,340,000","2013","2012","29","30",""
"","Shaun Rogers","2012","DT","NYG","2001","$925,000","$0","$605,000","0.005","$925,000","$925,000","1","$925,000","$45,381,750","2013","2012","32","33",""
"","Don Muhlbach","2012","LS","DET","-99","$825,000","$65,000","$605,000","0.005","$890,000","$890,000","1","$890,000","$3,855,000","2013","2012","30","31",""
"","Kevin Smith","2012","RB","DET","2008","$700,000","$65,000","$605,000","0.005","$0","$765,000","1","$765,000","$0","2013","2012","25","26",""
"","Niko Koutouvides","2012","ILB","NE","2004","$825,000","$65,000","$605,000","0.005","$890,000","$840,000","1","$840,000","$7,710,000","2013","2012","30","31",""
"","Allen Bailey","2012","DE","KC","2011","$465,000","$138,986","$603,986","0.005","$465,000","$667,736","4","$2,670,944","$1,395,944","2015","2011","21","23",""
"","Jon Weeks","2012","LS","HOU","-99","$540,000","$63,750","$603,750","0.005","$795,000","$725,000","4","$2,900,000","$1,565,000","2016","2012","25","26",""
"","LaMichael James","2012","RB","SF","2012","$390,000","$213,436","$603,436","0.005","$1,243,744","$829,725","4","$3,318,898","$1,243,744","2016","2012","22","23",""
"","Casey Hayward","2012","CB","GB","2012","$390,000","$211,802","$601,802","0.005","$1,237,208","$827,478","4","$3,309,912","$1,237,208","2016","2012","22","23",""
"","Alexander Green","2012","RB","GB","2011","$465,000","$128,750","$601,250","0.005","$472,500","$644,375","4","$2,577,500","$1,362,500","2015","2011","22","24",""
"","Johnny Patrick","2012","CB","NO","2011","$465,000","$136,250","$601,250","0.005","$465,000","$681,845","4","$2,727,380","$1,385,380","2015","2011","22","24",""
"","Shareece Wright","2012","CB","SD","2011","$465,000","$136,035","$601,035","0.005","$465,000","$646,035","4","$2,584,140","$1,384,140","2015","2011","23","25",""
"","Jason Fox","2012","RT","DET","2010","$490,000","$110,302","$600,302","0.005","$490,000","$515,333","3","$1,546,000","$1,590,907","2013","2010","21","24",""
"","Chris Prosinski","2012","SS","JAC","2011","$495,006","$105,027","$600,033","0.005","$495,006","$660,036","4","$2,640,144","$1,290,114","2015","2011","23","25",""
"","Visanthe Shiancoe","2012","TE","NE","2003","$1,200,000","$0","$600,000","0.005","$0","$1,200,000","1","$1,200,000","$0","2013","2012","31","32",""
"","Rueben Randle","2012","WR","NYG","2012","$390,000","$208,533","$598,533","0.005","$1,224,132","$822,983","4","$3,291,930","$1,224,132","2016","2012","20","21",""
"","David Arkin","2012","G","DAL","2011","$465,000","$113,400","$598,400","0.005","$485,000","$644,650","4","$2,578,600","$1,313,600","2015","2011","23","25",""
"","Curtis Brown","2012","CB","PIT","2011","$465,000","$130,300","$595,300","0.005","$0","$640,300","4","$2,561,200","$0","2015","2011","22","24",""
"","Kam Chancellor","2012","SS","SEA","2010","$540,000","$53,402","$593,402","0.005","$540,000","$500,903","4","$2,003,610","$1,523,610","2014","2010","21","24",""
"","Myron Pryor","2012","DT","NE","2009","$565,000","$19,750","$592,870","0.005","$0","$457,250","4","$1,829,000","$0","2013","2009","22","26",""
"","Jalil Brown","2012","CB","KC","2011","$465,000","$107,325","$592,325","0.005","$485,000","$632,325","4","$2,529,300","$1,289,300","2015","2011","23","25",""
"","Kendrick Lewis","2012","FS","KC","2010","$540,000","$51,725","$591,725","0.005","$540,000","$709,975","4","$2,839,900","$1,516,900","2014","2010","23","26",""
"","Sione Fua","2012","DT","CAR","2011","$465,000","$126,504","$591,504","0.005","$465,000","$636,504","4","$2,546,016","$1,346,016","2015","2011","22","24",""
"","Don Carey","2012","SS","DET","2009","$540,000","$50,000","$590,000","0.005","$540,000","$540,000","3","$1,620,000","$1,886,750","2014","2011","23","25",""
"","Cam Thomas","2012","DT","SD","2010","$540,000","$47,825","$587,825","0.005","$540,000","$706,075","4","$2,824,300","$1,501,300","2014","2010","23","26",""
