"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Michael Burton","2020","FB","NO","2015","$910,000","$137,500","$887,500","0.005","$1,047,500","$1,047,500","1","$1,047,500","$4,032,738","2021","2020","27","28",""
"","Ty Montgomery","2020","RB","NO","2015","$910,000","$137,500","$887,500","0.005","$1,047,500","$1,047,500","1","$1,047,500","$4,940,588","2021","2020","26","27",""
"","Dwayne Washington","2020","RB","NO","2016","$910,000","$137,500","$887,500","0.005","$1,047,500","$1,047,500","1","$1,047,500","$3,380,287","2021","2020","25","26",""
"","Mike Remmers","2020","RT","KC","-99","$1,050,000","$137,500","$887,500","0.004","$1,539,561","$1,187,500","1","$1,187,500","$19,335,180","2021","2020","30","31",""
"","Anthony Sherman","2020","FB","KC","2011","$1,050,000","$137,500","$887,500","0.004","$1,333,499","$1,187,500","1","$1,187,500","$12,350,399","2021","2020","31","32",""
"","Antonio Hamilton","2020","CB","KC","-99","$910,000","$137,500","$887,500","0.004","$1,261,458","$1,047,000","1","$1,047,000","$3,793,252","2021","2020","26","27",""
"","Barkevious Mingo","2020","OLB","CHI","2013","$1,050,000","$137,500","$887,500","0.004","$1,568,048","$1,187,500","1","$1,187,500","$27,859,649","2021","2020","29","30",""
"","Artie Burns","2020","CB","CHI","2016","$910,000","$137,500","$887,500","0.004","$1,047,500","$1,047,500","1","$1,047,500","$10,638,482","2021","2020","24","25",""
"","Germain Ifedi","2020","G","CHI","2016","$910,000","$137,500","$887,500","0.004","$1,618,071","$1,047,500","1","$1,047,500","$9,883,177","2021","2020","25","26",""
"","Patrick Scales","2020","LS","CHI","-99","$910,000","$137,500","$887,500","0.004","$1,114,863","$1,047,500","1","$1,047,500","$3,948,507","2021","2020","31","32",""
"","Pernell McPhee","2020","OLB","BAL","2011","$1,050,000","$137,500","$887,500","0.005","$1,406,673","$1,187,500","1","$1,187,500","$29,434,743","2021","2020","31","32",""
"","Justin Ellis","2020","DT","BAL","2014","$910,000","$137,500","$887,500","0.005","$1,218,920","$1,047,500","1","$1,047,500","$14,428,710","2021","2020","29","30",""
"","Jihad Ward","2020","DE","BAL","2016","$910,000","$137,500","$887,500","0.005","$1,176,507","$1,047,500","1","$1,047,500","$5,814,674","2021","2020","25","26",""
"","Kavon Frazier","2020","FS","MIA","2016","$910,000","$137,500","$887,500","0.004","$1,234,377","$1,047,500","1","$1,047,500","$3,698,879","2021","2020","25","26",""
"","Michael Thomas","2020","SS","HOU","-99","$1,050,000","$137,500","$887,500","0.004","$1,333,934","$1,187,500","1","$1,187,500","$9,063,304","2021","2020","29","30",""
"","Phillip Gaines","2020","CB","HOU","2014","$910,000","$137,500","$887,500","0.004","$1,229,482","$1,047,000","1","$1,047,000","$5,603,417","2021","2020","28","29",""
"","Geno Smith","2020","QB","SEA","2013","$1,050,000","$137,500","$887,500","0.004","$1,187,500","$1,187,500","1","$1,187,500","$9,233,578","2021","2020","29","30",""
"","Neiko Thorpe","2020","CB","SEA","-99","$1,050,000","$137,500","$887,500","0.004","$1,187,500","$1,187,500","1","$1,187,500","$7,914,499","2021","2020","29","30",""
"","Brandon Copeland","2020","OLB","NE","-99","$910,000","$137,500","$887,500","0.004","$1,137,817","$1,047,500","1","$1,047,500","$5,396,475","2021","2020","28","29",""
"","Phillip Dorsett","2020","WR","SEA","2015","$910,000","$137,500","$887,500","0.004","$1,047,500","$1,047,500","1","$1,047,500","$11,420,413","2021","2020","26","27",""
"","Branden Jackson","2020","DE","SEA","-99","$910,000","$137,500","$887,500","0.004","$1,047,500","$1,047,500","1","$1,047,500","$2,944,417","2021","2020","27","28",""
"","Chris Banjo","2020","SS","ARI","-99","$1,050,000","$137,500","$887,500","0.005","$1,491,927","$1,187,500","1","$1,187,500","$9,832,594","2021","2020","29","30",""
"","Brett Hundley","2020","QB","ARI","2015","$910,000","$137,500","$887,500","0.005","$1,047,500","$1,047,500","1","$1,047,500","$5,430,759","2021","2020","26","27",""
"","Kelvin Beachum","2020","LT","ARI","2012","$1,050,000","$0","$887,500","0.005","$1,791,685","$1,187,500","1","$1,187,500","$34,090,833","2021","2020","30","31",""
"","Jack Crawford","2020","DT","TEN","2012","$1,050,000","$137,500","$887,500","0.004","$1,187,500","$1,187,500","1","$1,187,500","$13,847,397","2021","2020","31","32",""
"","Nick Dzubnar","2020","ILB","TEN","-99","$910,000","$137,500","$887,500","0.004","$1,047,500","$1,047,500","1","$1,047,500","$5,606,264","2021","2020","28","29",""
"","Casey Kreiter","2020","LS","NYG","-99","$910,000","$137,500","$887,500","0.005","$1,047,500","$1,047,500","1","$1,047,500","$3,733,462","2021","2020","29","30",""
"","Jason Verrett","2020","CB","SF","2014","$910,000","$137,500","$887,500","0.004","$1,047,500","$1,047,500","1","$1,047,500","$19,009,489","2021","2020","28","29",""
"","Nelson Agholor","2020","WR","LV","2015","$910,000","$137,500","$887,500","0.004","$1,449,757","$1,047,500","1","$1,047,500","$20,282,059","2021","2020","26","27",""
"","Devontae Booker","2020","RB","LV","2016","$910,000","$50,000","$887,500","0.004","$1,223,903","$1,047,500","1","$1,047,500","$4,166,539","2021","2020","27","28",""
"","Tyler Ervin","2020","RB","GB","2016","$910,000","$137,500","$887,500","0.004","$1,145,371","$1,047,500","1","$1,047,500","$3,611,953","2021","2020","26","27",""
"","Jamel Dean","2020","CB","TB","2019","$675,000","$211,713","$886,713","0.004","$675,000","$889,713","4","$3,558,852","$2,016,852","2023","2019","22","24",""
"","Brandon Jones","2020","FS","MIA","2020","$610,000","$276,017","$886,017","0.004","$2,018,880","$1,218,273","4","$4,873,092","$2,018,880","2024","2020","21","22",""
"","Justin Madubuike","2020","DT","BAL","2020","$610,000","$272,420","$882,420","0.005","$1,807,296","$1,213,327","4","$4,853,308","$1,807,296","2024","2020","22","23",""
"","Kahale Warring","2020","TE","HOU","2019","$658,252","$223,051","$881,303","0.004","$713,206","$910,114","4","$3,640,456","$1,983,410","2023","2019","21","23",""
"","Bobby Evans","2020","RT","LAR","2019","$675,000","$205,545","$880,545","0.004","$683,025","$878,473","4","$3,513,891","$2,000,205","2023","2019","21","23",""
"","Mike Edwards","2020","S","TB","2019","$675,000","$205,545","$880,545","0.004","$675,000","$852,498","4","$3,409,990","$1,992,180","2023","2019","22","24",""
"","Will Grier","2020","QB","CAR","2019","$675,000","$205,545","$880,545","0.004","$675,000","$963,249","4","$3,852,996","$2,019,919","2023","2019","23","25",""
"","Alexander Mattison","2020","RB","MIN","2019","$675,000","$205,543","$880,543","0.005","$787,307","$867,793","4","$3,471,172","$2,104,479","2023","2019","20","22",""
"","Josh Jones","2020","RT","ARI","2020","$610,000","$269,881","$879,881","0.005","$1,730,560","$1,209,836","4","$4,839,343","$1,730,560","2024","2020","22","23",""
"","Connor McGovern","2020","G","DAL","2019","$657,000","$220,527","$877,527","0.004","$904,760","$904,527","4","$3,618,108","$2,164,868","2023","2019","21","23",""
"","Arthur Maulet","2020","CB","NYJ","-99","$825,000","$50,000","$875,000","0.004","$875,000","$875,000","1","$875,000","$2,139,550","2021","2020","26","27",""
"","Zack Baun","2020","OLB","NO","2020","$610,000","$264,762","$874,762","0.004","$1,669,048","$1,202,797","4","$4,811,188","$1,669,048","2024","2020","23","24",""
"","Ryan Finley","2020","QB","CIN","2019","$675,000","$197,414","$872,414","0.004","$715,063","$827,414","4","$3,309,656","$2,058,678","2023","2019","24","26",""
"","Rasheem Green","2020","DE","SEA","2018","$644,118","$228,139","$872,256","0.004","$644,117","$893,139","4","$3,572,556","$2,675,673","2022","2018","20","23",""
"","Jonah Jackson","2020","G","DET","2020","$610,000","$262,140","$872,140","0.004","$2,145,882","$1,199,192","4","$4,796,768","$2,145,882","2024","2020","22","23",""
"","Chauncey Gardner-Johnson","2020","SS","NO","2019","$675,000","$196,025","$871,025","0.004","$675,000","$826,025","4","$3,304,100","$1,954,100","2023","2019","21","23",""
"","Anthony Nelson","2020","OLB","TB","2019","$675,000","$193,760","$868,760","0.004","$675,000","$823,021","4","$3,292,082","$1,945,040","2023","2019","21","23",""
"","Julian Love","2020","FS","NYG","2019","$675,000","$192,715","$867,715","0.004","$675,000","$822,715","4","$3,290,860","$1,940,860","2023","2019","20","22",""
"","Khari Willis","2020","SS","IND","2019","$675,000","$191,776","$866,776","0.004","$1,132,650","$821,776","4","$3,287,104","$2,395,686","2023","2019","22","24",""
"","Mitch Wishnowsky","2020","P","SF","2019","$675,000","$191,018","$866,018","0.004","$675,000","$821,018","4","$3,284,072","$1,934,072","2023","2019","26","28",""
"","Kendall Sheffield","2020","CB","ATL","2019","$675,000","$189,922","$864,922","0.004","$972,555","$819,197","4","$3,276,789","$2,514,006","2023","2019","22","24",""
"","Ke'Shawn Vaughn","2020","RB","TB","2020","$610,000","$254,727","$864,727","0.004","$1,628,908","$1,188,999","4","$4,755,997","$1,628,908","2024","2020","22","23",""
"","Jahleel Addae","2020","SS","LAC","-99","$864,706","$0","$864,705","0.004","$1,044,389","$1,050,000","1","$1,050,000","$17,457,834","2021","2020","29","30",""
"","Jordan Evans","2020","ILB","CIN","2017","$825,000","$39,128","$864,128","0.004","$1,031,304","$639,127","4","$2,556,506","$2,962,672","2021","2017","21","25",""
"","Michael Ojemudia","2020","CB","DEN","2020","$610,000","$253,890","$863,890","0.004","$1,971,716","$1,187,848","4","$4,751,392","$1,971,716","2024","2020","22","23",""
"","Dalton Schultz","2020","TE","DAL","2018","$750,000","$113,089","$863,089","0.004","$1,162,911","$728,090","4","$2,912,359","$2,741,529","2022","2018","21","24",""
"","Marquis Haynes","2020","DE","CAR","2018","$750,000","$113,089","$863,089","0.004","$952,092","$728,090","4","$2,912,359","$2,583,348","2022","2018","24","27",""
"","Chase Edmonds","2020","RB","ARI","2018","$750,000","$113,089","$863,089","0.004","$1,050,574","$728,090","4","$2,912,359","$2,667,390","2022","2018","21","24",""
"","Matt Hennessy","2020","C","ATL","2020","$610,000","$252,648","$862,648","0.004","$1,739,537","$1,186,141","4","$4,744,562","$1,739,537","2024","2020","22","23",""
"","D.J. Jones","2020","DT","SF","2017","$825,000","$36,966","$861,966","0.004","$825,000","$636,964","4","$2,547,855","$2,637,855","2021","2017","21","25",""
"","Justice Hill","2020","RB","BAL","2019","$675,000","$185,414","$860,414","0.004","$791,980","$815,414","4","$3,261,656","$2,113,708","2023","2019","21","23",""
"","Dru Samia","2020","G","MIN","2019","$675,000","$184,279","$859,279","0.004","$824,365","$814,280","4","$3,257,119","$2,056,484","2023","2019","21","23",""
"","Amani Hooker","2020","FS","TEN","2019","$675,000","$183,370","$858,370","0.004","$675,000","$813,370","4","$3,253,480","$1,903,480","2023","2019","20","22",""
"","Cairo Santos","2020","K","CHI","-99","$856,471","$0","$856,470","0.004","$945,082","$910,000","1","$910,000","$6,571,464","2021","2020","28","29",""
"","Cody Parkey","2020","K","CLE","-99","$856,471","$0","$856,470","0.004","$951,600","$910,000","1","$910,000","$12,082,049","2021","2020","27","28",""
"","Anthony Chickillo","2020","OLB","DEN","2015","$856,471","$0","$856,470","0.004","$925,994","$910,000","1","$910,000","$7,549,213","2021","2020","27","28",""
"","Dontae Johnson","2020","CB","SF","2014","$856,471","$0","$856,470","0.004","$856,470","$910,000","1","$910,000","$5,129,266","2021","2020","28","29",""
"","Sheldrick Redwine","2020","FS","CLE","2019","$675,000","$180,102","$855,102","0.004","$918,026","$810,102","4","$3,240,408","$2,305,147","2023","2019","22","24",""
"","Bryan Edwards","2020","WR","LV","2020","$610,000","$243,174","$853,174","0.004","$1,714,012","$1,173,114","4","$4,692,455","$1,714,012","2024","2020","21","22",""
"","Damien Harris","2020","RB","NE","2019","$630,882","$221,534","$852,416","0.004","$752,614","$907,784","4","$3,631,136","$2,133,750","2023","2019","21","23",""
"","Neville Gallimore","2020","DT","DAL","2020","$610,000","$240,991","$850,991","0.004","$1,733,459","$1,170,112","4","$4,680,449","$1,733,459","2024","2020","22","23",""
"","Benny Snell Jr.","2020","RB","PIT","2019","$675,000","$175,517","$850,517","0.004","$675,000","$805,517","4","$3,222,068","$1,872,068","2023","2019","20","22",""
"","Mike Thomas","2020","WR","CIN","2016","$825,000","$0","$850,000","0.004","$1,002,749","$850,000","1","$850,000","$3,331,760","2021","2020","25","26",""
"","Andrew Adams","2020","S","TB","-99","$910,000","$0","$850,000","0.004","$1,010,000","$1,010,000","1","$1,010,000","$2,306,459","2021","2020","27","28",""
"","Christian Blake","2020","WR","ATL","-99","$850,000","$0","$850,000","0.004","$1,086,867","$540,000","2","$1,080,000","$1,641,365","2021","2019","22","24",""
"","Patrick Chung","2020","SS","NE","2009","$0","$0","$850,000","0.004","$4,000,000","$3,200,000","2","$6,400,000","$38,461,875","2025","2020","32","33",""
"","Ben Powers","2020","G","BAL","2019","$675,000","$174,383","$849,383","0.004","$939,559","$804,383","4","$3,217,532","$2,141,290","2023","2019","22","24",""
"","Sam Hubbard","2020","DE","CIN","2018","$616,176","$232,300","$848,476","0.004","$928,011","$904,800","4","$3,619,200","$3,211,085","2022","2018","22","25",""
"","Lloyd Cushenberry","2020","C","DEN","2020","$610,000","$236,544","$846,544","0.004","$1,983,992","$1,163,998","4","$4,655,990","$1,983,992","2024","2020","22","23",""
"","Riley Ridley","2020","WR","CHI","2019","$675,000","$170,649","$845,649","0.004","$700,435","$800,649","4","$3,202,596","$1,917,300","2023","2019","22","24",""
"","Ashtyn Davis","2020","FS","NYJ","2020","$560,588","$284,070","$844,658","0.004","$1,696,868","$1,229,346","4","$4,917,384","$1,696,868","2024","2020","23","24",""
"","Noah Brown","2020","WR","DAL","2017","$825,000","$17,986","$842,986","0.004","$1,027,240","$617,985","4","$2,471,938","$2,670,472","2021","2017","20","24",""
"","Tony Pollard","2020","RB","DAL","2019","$675,000","$166,945","$841,945","0.004","$871,064","$796,945","4","$3,187,780","$2,151,158","2023","2019","21","23",""
"","Julian Blackmon","2020","FS","IND","2020","$610,000","$231,609","$841,609","0.004","$2,008,474","$1,157,212","4","$4,628,848","$2,008,474","2024","2020","21","22",""
"","Isaiah Johnson","2020","CB","LV","2019","$675,000","$165,573","$840,573","0.004","$839,525","$795,573","4","$3,182,292","$1,934,873","2023","2019","23","25",""
"","Yodny Cajuste","2020","LT","NE","2019","$635,000","$205,545","$840,545","0.004","$635,000","$870,545","4","$3,482,180","$1,799,239","2023","2019","22","24",""
"","Dakota Dozier","2020","G","MIN","2014","$910,000","$90,000","$840,000","0.004","$1,561,951","$1,000,000","1","$1,000,000","$5,862,351","2021","2020","28","29",""
"","Don Muhlbach","2020","LS","DET","-99","$1,050,000","$90,000","$840,000","0.004","$1,208,709","$1,140,000","1","$1,140,000","$12,437,497","2021","2020","38","39",""
"","DeAndre Houston-Carson","2020","S","CHI","2016","$910,000","$90,000","$840,000","0.004","$1,239,303","$1,000,000","1","$1,000,000","$3,822,981","2021","2020","26","27",""
"","Brent Urban","2020","DT","CHI","2014","$910,000","$90,000","$840,000","0.004","$1,275,901","$1,000,000","1","$1,000,000","$6,397,612","2021","2020","28","29",""
"","Drue Tranquill","2020","OLB","LAC","2019","$675,000","$164,702","$839,702","0.004","$677,304","$794,702","4","$3,178,808","$1,831,112","2023","2019","23","25",""
"","Zack Moss","2020","RB","BUF","2020","$610,000","$228,604","$838,604","0.004","$1,749,314","$1,153,079","4","$4,612,316","$1,749,314","2024","2020","22","23",""
"","Wes Martin","2020","G","WAS","2019","$675,000","$162,702","$837,702","0.004","$675,000","$792,702","4","$3,170,808","$1,820,808","2023","2019","22","24",""
"","Ugo Amadi","2020","CB","SEA","2019","$675,000","$161,299","$836,299","0.004","$675,000","$791,299","4","$3,165,196","$1,815,196","2023","2019","21","23",""
"","Anfernee Jennings","2020","LB","NE","2020","$610,000","$225,794","$835,794","0.004","$1,700,446","$1,149,218","4","$4,596,871","$1,700,446","2024","2020","22","23",""
"","Jordan Elliott","2020","DT","CLE","2020","$610,000","$224,260","$834,260","0.004","$1,671,945","$1,147,108","4","$4,588,430","$1,671,945","2024","2020","22","23",""
"","Jarrett Stidham","2020","QB","NE","2019","$675,000","$159,028","$834,028","0.004","$718,340","$788,423","4","$3,153,692","$1,849,452","2023","2019","22","24",""
"","Cameron Dantzler","2020","CB","MIN","2020","$610,000","$223,750","$833,750","0.004","$1,772,146","$1,121,289","4","$4,485,157","$1,772,146","2024","2020","21","22",""
"","Jonathan Greenard","2020","OLB","HOU","2020","$610,000","$223,495","$833,495","0.004","$1,706,202","$1,146,056","4","$4,584,222","$1,706,202","2024","2020","22","23",""
"","Kristian Fulton","2020","CB","TEN","2020","$474,118","$359,126","$833,244","0.004","$1,910,622","$1,332,548","4","$5,330,192","$1,910,622","2024","2020","21","22",""
"","Devin Asiasi","2020","TE","NE","2020","$610,000","$223,240","$833,240","0.004","$1,606,503","$1,145,705","4","$4,582,820","$1,606,503","2024","2020","22","23",""
"","Devin Duvernay","2020","WR","BAL","2020","$610,000","$221,966","$831,966","0.004","$1,708,696","$1,143,953","4","$4,575,810","$1,708,696","2024","2020","22","23",""
"","Greg Gaines","2020","DT","LAR","2019","$675,000","$156,653","$831,653","0.004","$798,365","$786,653","4","$3,146,612","$1,919,977","2023","2019","21","23",""
"","R.J. McIntosh","2020","DE","NYG","2018","$750,000","$80,368","$830,368","0.004","$750,000","$695,368","4","$2,781,472","$2,059,530","2022","2018","21","24",""
"","Maurice Hurst","2020","DT","LV","2018","$750,000","$79,761","$829,761","0.004","$917,677","$694,762","4","$2,779,046","$2,286,723","2022","2018","22","25",""
"","Pat Elflein","2020","G","NYJ","2017","$829,500","$0","$829,500","0.004","$829,500","$936,960","4","$3,747,840","$4,945,293","2021","2017","22","26",""
"","Kentavius Street","2020","DE","SF","2018","$675,000","$152,550","$827,550","0.004","$675,000","$767,551","4","$3,070,202","$2,067,202","2022","2018","21","24",""
"","Ja'whaun Bentley","2020","ILB","NE","2018","$750,000","$75,988","$825,988","0.004","$1,103,497","$690,989","4","$2,763,954","$2,361,098","2022","2018","21","24",""
"","Justin Watson","2020","WR","TB","2018","$750,000","$75,434","$825,434","0.004","$750,000","$690,435","4","$2,761,739","$2,101,739","2022","2018","22","25",""
"","Morgan Fox","2020","DE","LAR","-99","$825,000","$0","$825,000","0.004","$1,089,847","$825,000","1","$825,000","$2,863,427","2021","2020","25","26",""
"","Samaje Perine","2020","RB","CIN","2017","$825,000","$0","$825,000","0.004","$1,085,011","$690,000","2","$1,380,000","$3,175,965","2021","2019","23","25",""
"","Alex Armah","2020","FB","CAR","2017","$825,000","$0","$825,000","0.004","$1,013,495","$600,000","4","$2,400,000","$2,935,016","2021","2017","22","26",""
"","Rasul Douglas","2020","CB","CAR","2017","$825,000","$0","$825,000","0.004","$1,215,344","$794,010","4","$3,176,038","$3,636,632","2021","2017","21","25",""
"","Taco Charlton","2020","DE","KC","2017","$825,000","$0","$825,000","0.004","$872,093","$825,000","1","$825,000","$9,525,973","2021","2020","25","26",""
"","Jordan Dangerfield","2020","SS","PIT","-99","$825,000","$0","$825,000","0.004","$825,000","$825,000","1","$825,000","$2,701,400","2021","2020","29","30",""
"","Joshua Dobbs","2020","QB","PIT","2017","$825,000","$0","$825,000","0.004","$825,000","$749,781","4","$2,999,124","$3,089,123","2021","2017","21","25",""
"","Rashaad Coward","2020","G","CHI","-99","$825,000","$0","$825,000","0.004","$1,055,659","$735,000","2","$1,470,000","$2,706,759","2021","2019","24","26",""
"","Tarell Basham","2020","OLB","NYJ","2017","$825,000","$0","$825,000","0.004","$825,000","$838,964","4","$3,355,856","$3,403,355","2021","2017","22","26",""
"","Jason Spriggs","2020","LT","CHI","2016","$825,000","$0","$825,000","0.004","$882,719","$825,000","1","$825,000","$5,887,013","2021","2020","25","26",""
"","Isaac Rochell","2020","DE","LAC","2017","$825,000","$0","$825,000","0.004","$1,180,746","$825,000","1","$825,000","$2,671,513","2021","2020","24","25",""
"","Mack Hollins","2020","WR","MIA","2017","$825,000","$0","$825,000","0.004","$1,154,318","$758,917","4","$3,035,668","$3,277,983","2021","2017","23","27",""
"","Adam Pankey","2020","G","MIA","-99","$825,000","$0","$825,000","0.004","$842,235","$410,000","3","$1,230,000","$2,113,351","2021","2018","23","26",""
"","Corey Clement","2020","RB","PHI","-99","$825,000","$0","$825,000","0.004","$825,000","$825,000","1","$825,000","$2,468,763","2021","2020","25","26",""
"","Johnathan Ford","2020","FS","PHI","2017","$825,000","$0","$825,000","0.004","$825,000","$635,045","4","$2,540,181","$2,602,650","2021","2017","21","25",""
"","Nate Gerry","2020","OLB","PHI","2017","$825,000","$0","$825,000","0.004","$825,000","$555,000","3","$1,665,000","$2,571,020","2021","2017","21","25",""
"","Duke Riley","2020","OLB","PHI","2017","$825,000","$0","$825,000","0.004","$825,000","$879,438","4","$3,517,752","$3,538,134","2021","2017","22","26",""
"","Vincent Taylor","2020","DT","CLE","2017","$825,000","$0","$825,000","0.004","$975,157","$690,000","2","$1,380,000","$2,509,758","2021","2019","24","26",""
"","Josh Jones","2020","FS","JAC","2017","$825,000","$0","$825,000","0.004","$1,157,324","$690,000","2","$1,380,000","$3,755,601","2021","2019","24","26",""
"","Darrell Daniels","2020","TE","ARI","-99","$825,000","$0","$825,000","0.004","$1,087,694","$690,000","2","$1,380,000","$2,796,601","2021","2019","24","26",""
"","Kalif Raymond","2020","WR","TEN","-99","$825,000","$0","$825,000","0.004","$825,000","$690,000","2","$1,380,000","$1,781,901","2021","2019","24","26",""
"","Tanner Vallejo","2020","ILB","ARI","2017","$825,000","$0","$825,000","0.004","$1,039,674","$690,000","2","$1,380,000","$2,804,614","2021","2019","24","26",""
"","Tye Smith","2020","CB","TEN","2015","$825,000","$0","$825,000","0.004","$825,000","$825,000","1","$825,000","$3,234,616","2021","2020","26","27",""
"","Charles Washington","2020","FS","ARI","-99","$825,000","$0","$825,000","0.004","$991,090","$825,000","1","$825,000","$2,812,824","2021","2020","26","27",""
"","Adrian Colbert","2020","FS","NYG","2017","$825,000","$0","$825,000","0.004","$825,000","$825,000","1","$825,000","$2,688,666","2021","2020","26","27",""
"","Joe Jones","2020","OLB","DEN","-99","$825,000","$0","$825,000","0.004","$993,517","$825,000","1","$825,000","$2,638,727","2021","2020","25","26",""
"","Bilal Nichols","2020","DE","CHI","2018","$750,000","$74,870","$824,870","0.004","$1,117,659","$689,871","4","$2,759,482","$2,636,795","2022","2018","21","24",""
"","McTelvin Agim","2020","DT","DEN","2020","$610,000","$214,318","$824,318","0.004","$1,529,403","$1,133,436","4","$4,533,744","$1,529,403","2024","2020","22","23",""
"","Michael Dickson","2020","P","SEA","2018","$750,000","$72,537","$822,537","0.004","$750,000","$687,538","4","$2,750,151","$2,090,151","2022","2018","21","24",""
"","Dane Cruikshank","2020","SS","TEN","2018","$750,000","$71,973","$821,973","0.004","$750,000","$686,974","4","$2,747,894","$2,087,894","2022","2018","22","25",""
"","Tyrell Crosby","2020","LT","DET","2018","$750,000","$71,920","$821,920","0.004","$1,122,772","$686,921","4","$2,747,683","$2,460,455","2022","2018","22","25",""
"","Quincy Williams","2020","OLB","JAC","2019","$616,176","$205,545","$821,721","0.004","$692,855","$876,509","4","$3,506,034","$1,989,388","2023","2019","22","24",""
"","Siran Neal","2020","S","BUF","2018","$750,000","$71,504","$821,504","0.004","$997,304","$686,504","4","$2,746,016","$2,497,676","2022","2018","23","26",""
"","Scott Quessenberry","2020","C","LAC","2018","$750,000","$71,063","$821,063","0.004","$802,907","$686,063","4","$2,744,252","$2,137,159","2022","2018","22","25",""
"","Tyler Conklin","2020","TE","MIN","2018","$750,000","$70,257","$820,257","0.004","$1,065,733","$685,258","4","$2,741,031","$2,396,764","2022","2018","22","25",""
"","Jermaine Carter","2020","ILB","CAR","2018","$750,000","$68,343","$818,343","0.004","$1,015,071","$683,344","4","$2,733,374","$2,526,680","2022","2018","22","25",""
"","Adam Trautman","2020","TE","NO","2020","$610,000","$208,074","$818,074","0.004","$1,442,296","$1,124,851","4","$4,499,405","$1,442,296","2024","2020","22","23",""
"","Alex Highsmith","2020","OLB","PIT","2020","$610,000","$208,074","$818,074","0.004","$1,442,296","$1,124,851","4","$4,499,405","$1,442,296","2024","2020","22","23",""
"","Malik Harrison","2020","ILB","BAL","2020","$610,000","$208,074","$818,074","0.004","$1,681,549","$1,124,851","4","$4,499,405","$1,681,549","2024","2020","21","22",""
"","Davion Taylor","2020","OLB","PHI","2020","$610,000","$208,074","$818,074","0.004","$1,442,296","$1,124,851","4","$4,499,405","$1,442,296","2024","2020","21","22",""
"","Jacob Phillips","2020","OLB","CLE","2020","$610,000","$208,074","$818,074","0.004","$1,574,429","$1,086,079","4","$4,344,314","$1,574,429","2024","2020","20","21",""
"","Matt Peart","2020","LT","NYG","2020","$610,000","$208,074","$818,074","0.004","$1,442,296","$1,082,391","4","$4,329,564","$1,442,296","2024","2020","22","23",""
"","Tim Settle","2020","DT","WAS","2018","$750,000","$67,010","$817,010","0.004","$750,000","$682,010","4","$2,728,041","$2,068,041","2022","2018","20","23",""
"","DaVon Hamilton","2020","DT","JAC","2020","$548,231","$266,458","$814,689","0.004","$1,795,628","$1,205,129","4","$4,820,516","$1,795,628","2024","2020","22","23",""
"","Jaylen Samuels","2020","RB","PIT","2018","$750,000","$64,516","$814,516","0.004","$750,000","$679,517","4","$2,718,066","$2,058,066","2022","2018","21","24",""
"","Akeem Davis-Gaither","2020","OLB","CIN","2020","$610,000","$204,378","$814,378","0.004","$1,696,134","$1,028,128","4","$4,112,512","$1,696,134","2024","2020","22","23",""
"","Ifeadi Odenigbo","2020","DE","MIN","2017","$750,000","$62,500","$812,500","0.004","$1,112,983","$615,000","2","$1,230,000","$2,450,289","2021","2019","24","26",""
"","Jordan Wilkins","2020","RB","IND","2018","$750,000","$60,310","$810,310","0.003","$928,566","$675,310","4","$2,701,241","$2,219,807","2022","2018","23","26",""
"","Tyrell Adams","2020","ILB","HOU","-99","$910,000","$60,000","$810,000","0.004","$1,497,108","$970,000","1","$970,000","$2,928,400","2021","2020","27","28",""
"","Saahdiq Charles","2020","G","WAS","2020","$610,000","$199,843","$809,843","0.004","$1,409,372","$1,023,593","4","$4,094,372","$1,409,372","2024","2020","20","21",""
"","Anthony Averett","2020","CB","BAL","2018","$644,122","$165,249","$809,370","0.004","$833,270","$780,249","4","$3,120,997","$2,629,790","2022","2018","23","26",""
"","John Simpson","2020","G","LV","2020","$610,000","$199,195","$809,195","0.004","$1,556,345","$1,022,945","4","$4,091,780","$1,556,345","2024","2020","22","23",""
"","Darnay Holmes","2020","CB","NYG","2020","$610,000","$197,972","$807,972","0.004","$1,401,888","$1,021,722","4","$4,086,888","$1,401,888","2024","2020","21","22",""
"","Solomon Kindley","2020","G","MIA","2020","$610,000","$196,142","$806,142","0.004","$1,784,478","$1,019,893","4","$4,079,570","$1,784,478","2024","2020","22","23",""
"","Maxx Crosby","2020","DE","LV","2019","$610,000","$195,566","$805,566","0.004","$1,140,051","$825,566","4","$3,302,264","$2,417,315","2023","2019","21","23",""
"","Josh Kelley","2020","RB","LAC","2020","$610,000","$195,085","$805,085","0.004","$1,572,155","$1,018,835","4","$4,075,340","$1,572,155","2024","2020","22","23",""
"","JK Scott","2020","P","GB","2018","$750,000","$54,388","$804,388","0.004","$828,753","$669,388","4","$2,677,553","$2,096,306","2022","2018","21","24",""
"","Marquez Valdes-Scantling","2020","WR","GB","2018","$750,000","$54,388","$804,388","0.004","$1,186,719","$669,388","4","$2,677,553","$2,454,272","2022","2018","23","26",""
"","Troy Pride Jr.","2020","CB","CAR","2020","$610,000","$194,369","$804,369","0.004","$1,695,056","$1,018,119","4","$4,072,476","$1,695,056","2024","2020","21","22",""
