"Rank","Player","Year","Pos","Team","Draft Year","BaseSalary","SigningBonus","Cap Hit","Salary%","Cash","AAV","CONT YR","CONT VALUE","Earnings","FA Year","Sign Year","Sign Age","Age",""
"","Matt Paradis","2018","C","DEN","2014","$2,914,000","$0","$2,914,000","0.016","$2,981,901","$2,914,000","1","$2,914,000","$5,908,159","2019","2018","28","29",""
"","Ben Garland","2018","G","ATL","-99","$2,914,000","$0","$2,914,000","0.016","$2,914,000","$2,914,000","1","$2,914,000","$5,533,400","2019","2018","29","30",""
"","Nick Easton","2018","C","MIN","-99","$2,914,000","$0","$2,914,000","0.015","$2,914,000","$2,914,000","1","$2,914,000","$4,652,759","2019","2018","25","26",""
"","Brett Jones","2018","C","MIN","-99","$2,914,000","$0","$2,914,000","0.015","$2,914,000","$2,914,000","1","$2,914,000","$4,297,000","2019","2018","26","27",""
"","Adam Humphries","2018","WR","TB","-99","$2,914,000","$0","$2,914,000","0.015","$2,914,000","$2,914,000","1","$2,914,000","$4,581,488","2019","2018","24","25",""
"","Ty Nsekhe","2018","LT","WAS","-99","$2,914,000","$0","$2,914,000","0.016","$2,914,000","$2,914,000","1","$2,914,000","$5,084,159","2019","2018","32","33",""
"","Shane Ray","2018","OLB","DEN","2015","$1,678,484","$1,222,983","$2,901,467","0.016","$1,711,950","$2,279,724","4","$9,118,894","$9,152,360","2019","2015","21","25",""
"","Christopher Conte","2018","SS","TB","2011","$2,250,000","$0","$2,875,000","0.015","$3,000,000","$2,500,000","2","$5,000,000","$13,727,407","2019","2017","27","29",""
"","Malik Hooker","2018","FS","IND","2017","$1,037,723","$1,825,892","$2,863,615","0.015","$1,037,723","$3,149,977","4","$12,599,908","$8,737,464","2021","2017","20","22",""
"","Laken Tomlinson","2018","G","SF","2015","$1,600,941","$1,250,000","$2,850,941","0.012","$6,600,941","$5,500,000","3","$16,500,000","$13,550,244","2022","2018","25","26",""
"","Ryan Kelly","2018","C","IND","2016","$1,400,089","$1,450,178","$2,850,267","0.015","$1,400,089","$2,612,746","4","$10,450,983","$8,575,849","2021","2016","22","25",""
"","D.J. Humphries","2018","LT","ARI","2015","$1,450,288","$1,185,384","$2,835,672","0.016","$1,650,288","$2,228,028","4","$8,912,112","$8,912,112","2020","2015","21","25",""
"","Mike Pennel","2018","DE","NYJ","-99","$1,500,000","$833,333","$2,833,333","0.015","$4,500,000","$3,500,000","3","$10,500,000","$6,926,837","2022","2018","26","27",""
"","Shaq Lawson","2018","DE","BUF","2016","$1,384,452","$1,418,904","$2,803,356","0.015","$1,384,452","$2,569,744","4","$10,278,977","$8,427,297","2020","2016","21","24",""
"","Shaq Thompson","2018","OLB","CAR","2015","$936,000","$1,166,586","$2,802,776","0.015","$1,636,190","$2,202,181","4","$8,808,724","$8,808,724","2020","2015","20","24",""
"","Manti Te'o","2018","ILB","NO","2013","$1,700,000","$300,000","$2,800,000","0.016","$2,500,000","$2,500,000","2","$5,000,000","$10,103,209","2019","2017","25","27",""
"","Darron Lee","2018","ILB","NYJ","2016","$1,379,241","$1,408,481","$2,787,722","0.014","$1,054,713","$2,555,412","4","$10,221,648","$8,053,259","2020","2016","21","24",""
"","Rodney Hudson","2018","C","OAK","2011","$915,000","$0","$2,782,000","0.015","$8,450,000","$8,900,000","5","$44,500,000","$39,714,448","2020","2015","25","29",""
"","Will Fuller","2018","WR","HOU","2016","$1,374,028","$1,398,057","$2,772,085","0.015","$1,374,028","$2,541,078","4","$10,164,313","$8,328,270","2021","2016","21","24",""
"","Vincent Rey","2018","ILB","CIN","-99","$2,250,000","$0","$2,750,000","0.015","$2,750,000","$3,500,000","3","$10,500,000","$16,376,294","2019","2016","28","31",""
"","Sam Acho","2018","OLB","CHI","2011","$1,450,000","$250,000","$2,750,000","0.015","$3,000,000","$2,750,000","2","$5,500,000","$8,937,671","2020","2018","29","30",""
"","Josh Doctson","2018","WR","WAS","2016","$1,363,604","$1,377,207","$2,740,811","0.015","$1,363,604","$2,512,411","4","$10,049,642","$8,117,525","2020","2016","23","26",""
"","Byron Jones","2018","CB","DAL","2015","$1,607,991","$1,128,990","$2,736,981","0.015","$1,607,991","$2,150,485","4","$8,601,941","$8,709,196","2020","2015","22","26",""
"","Laquon Treadwell","2018","WR","MIN","2016","$1,353,180","$1,356,359","$2,709,539","0.014","$1,353,180","$2,483,745","4","$9,934,979","$8,130,209","2020","2016","20","23",""
"","Cameron Meredith","2018","WR","NO","-99","$850,000","$1,750,000","$2,700,000","0.015","$4,450,000","$4,750,000","2","$9,500,000","$6,073,470","2020","2018","25","26",""
"","Garry Gilliam","2018","RT","SF","-99","$1,750,000","$0","$2,700,000","0.012","$2,700,000","$3,875,000","2","$7,750,000","$6,621,384","2020","2018","27","28",""
"","Matt Bosher","2018","P","ATL","2011","$2,200,000","$500,000","$2,700,000","0.015","$2,200,000","$2,531,000","5","$12,655,000","$14,099,090","2020","2015","27","31",""
"","Vita Vea","2018","DT","TB","2018","$480,000","$2,215,316","$2,695,316","0.014","$9,341,264","$3,706,060","4","$14,824,238","$9,341,264","2023","2018","22","23",""
"","Marlon Humphrey","2018","CB","BAL","2017","$1,003,522","$1,689,087","$2,692,609","0.015","$1,003,522","$2,961,870","4","$11,847,480","$8,224,870","2022","2017","20","22",""
"","Ryan Griffin","2018","TE","HOU","2013","$2,250,000","$0","$2,687,500","0.014","$2,687,500","$3,000,000","3","$9,000,000","$8,129,843","2020","2017","26","28",""
"","Johnny Hekker","2018","P","LAR","-99","$790,000","$646,551","$2,678,551","0.015","$3,000,000","$3,500,000","6","$21,000,000","$12,914,293","2023","2017","26","28",""
"","Chris Smith","2018","DE","CLE","2014","$1,000,000","$1,166,666","$2,666,666","0.011","$5,000,000","$4,000,000","3","$12,000,000","$7,315,222","2021","2018","25","26",""
"","Garrett Celek","2018","TE","SF","-99","$1,650,000","$625,000","$2,653,125","0.011","$2,028,125","$2,550,000","4","$10,200,000","$10,130,005","2020","2016","27","30",""
"","Thomas Morstead","2018","P","NO","2009","$918,000","$1,000,000","$2,650,000","0.015","$5,950,000","$3,962,500","4","$15,850,000","$26,314,097","2023","2018","31","32",""
"","William Jackson","2018","CB","CIN","2016","$1,332,331","$1,314,662","$2,646,993","0.014","$1,332,331","$2,426,411","4","$9,705,644","$7,932,147","2021","2016","23","26",""
"","Corey Peters","2018","DT","ARI","2010","$1,250,000","$687,500","$2,640,625","0.015","$1,953,125","$4,000,000","3","$12,000,000","$18,839,375","2021","2017","28","30",""
"","Jonathan Allen","2018","DE","WAS","2017","$992,108","$1,643,432","$2,635,540","0.015","$992,108","$2,899,094","4","$11,596,377","$7,955,130","2022","2017","21","23",""
"","Andy Lee","2018","P","ARI","2004","$1,015,000","$362,500","$2,627,500","0.015","$2,265,000","$2,625,000","2","$5,250,000","$27,094,496","2021","2018","35","36",""
"","Da'Ron Payne","2018","DT","WAS","2018","$480,000","$2,141,520","$2,621,520","0.015","$9,046,080","$3,604,590","4","$14,418,360","$9,046,080","2023","2018","20","21",""
"","Artie Burns","2018","CB","PIT","2016","$1,321,907","$1,293,814","$2,615,721","0.014","$1,321,907","$2,397,745","4","$9,590,981","$7,833,120","2020","2016","20","23",""
"","Damion Square","2018","DT","LAC","-99","$2,000,000","$612,500","$2,612,500","0.015","$2,000,000","$2,000,000","2","$4,000,000","$6,130,098","2019","2017","27","29",""
"","Ross Cockrell","2018","CB","CAR","2014","$900,000","$1,200,000","$2,600,000","0.014","$3,800,000","$3,300,000","2","$6,600,000","$7,125,978","2020","2018","26","27",""
"","Chad Henne","2018","QB","KC","2008","$1,015,000","$1,550,000","$2,600,000","0.015","$4,150,000","$3,350,000","2","$6,700,000","$30,780,135","2020","2018","32","33",""
"","Seantrel Henderson","2018","RT","HOU","2014","$1,700,000","$500,000","$2,593,750","0.014","$2,593,750","$4,000,000","1","$4,000,000","$5,112,170","2019","2018","25","26",""
"","Shamar Stephen","2018","DT","SEA","2014","$800,000","$1,000,000","$2,581,250","0.015","$2,581,250","$2,100,000","1","$2,100,000","$6,063,089","2019","2018","26","27",""
"","Lerentee McCray","2018","OLB","JAC","-99","$1,500,000","$625,000","$2,578,125","0.013","$3,203,125","$2,750,000","2","$5,500,000","$7,238,125","2020","2018","27","28",""
"","Adoree' Jackson","2018","CB","TEN","2017","$977,854","$1,586,415","$2,564,269","0.012","$977,854","$2,820,696","4","$11,282,783","$7,788,515","2022","2017","21","23",""
"","Kenny Clark","2018","DT","GB","2016","$1,301,059","$1,252,117","$2,553,176","0.014","$1,301,059","$2,340,412","4","$9,361,646","$7,635,058","2021","2016","20","23",""
"","Barkevious Mingo","2018","OLB","SEA","2013","$1,000,000","$1,100,000","$2,550,000","0.014","$3,650,000","$3,400,000","2","$6,800,000","$22,091,601","2020","2018","27","28",""
"","Britton Colquitt","2018","P","CLE","-99","$2,550,000","$0","$2,550,000","0.011","$2,550,000","$2,800,000","4","$11,200,000","$17,325,000","2021","2017","31","33",""
"","Joshua Garnett","2018","G","SF","2016","$1,295,846","$1,241,693","$2,537,539","0.011","$1,295,846","$2,326,078","4","$9,304,311","$7,585,541","2020","2016","21","24",""
"","O.J. Howard","2018","TE","TB","2017","$969,301","$1,552,203","$2,521,504","0.013","$969,301","$2,773,655","4","$11,094,618","$7,629,349","2022","2017","22","24",""
"","Garett Bolles","2018","LT","DEN","2017","$966,450","$1,540,800","$2,507,250","0.013","$1,112,174","$2,757,976","4","$11,031,904","$7,740,377","2021","2017","24","26",""
"","T.J. McDonald","2018","FS","MIA","2013","$1,500,000","$952,000","$2,502,000","0.014","$1,550,000","$6,002,500","4","$24,010,000","$11,584,133","2022","2017","25","27",""
"","Luke Willson","2018","TE","DET","2013","$1,500,000","$900,000","$2,500,000","0.014","$2,500,000","$2,500,000","1","$2,500,000","$7,773,560","2019","2018","27","28",""
"","Cody Latimer","2018","WR","NYG","2014","$975,000","$1,500,000","$2,500,000","0.014","$2,500,000","$2,500,000","1","$2,500,000","$6,208,650","2019","2018","25","26",""
"","Antonio Gates","2018","TE","LAC","-99","$1,500,000","$1,000,000","$2,500,000","0.014","$2,500,000","$2,500,000","1","$2,500,000","$70,956,236","2019","2018","37","38",""
"","Ryan Groy","2018","G","BUF","-99","$1,500,000","$0","$2,500,000","0.013","$2,500,000","$2,500,000","2","$5,000,000","$6,179,586","2019","2017","26","28",""
"","Alex Okafor","2018","DE","NO","2013","$850,000","$750,000","$2,500,000","0.014","$3,650,000","$3,393,750","2","$6,787,500","$9,309,899","2019","2018","26","27",""
"","Al Woods","2018","DT","IND","2010","$1,500,000","$0","$2,500,000","0.013","$2,500,000","$2,000,000","2","$4,000,000","$14,984,092","2019","2017","29","31",""
"","Marcus Davenport","2018","DE","NO","2018","$480,000","$2,018,526","$2,498,526","0.014","$8,554,105","$3,435,474","4","$13,741,895","$8,554,105","2023","2018","21","22",""
"","Jarrad Davis","2018","ILB","DET","2017","$963,599","$1,529,396","$2,492,995","0.014","$963,599","$2,742,296","4","$10,969,183","$7,546,186","2021","2017","22","24",""
"","Christian Jones","2018","OLB","DET","-99","$1,050,000","$875,000","$2,475,000","0.014","$3,350,000","$3,175,000","2","$6,350,000","$6,804,245","2020","2018","26","27",""
"","Tre Boston","2018","FS","ARI","2014","$1,000,000","$300,000","$2,475,000","0.014","$2,475,000","$1,500,000","1","$1,500,000","$5,310,468","2019","2018","25","26",""
"","Margus Hunt","2018","DE","IND","2013","$1,500,000","$0","$2,468,750","0.013","$2,468,750","$2,050,000","2","$4,100,000","$8,239,850","2019","2017","29","31",""
"","Terrance Mitchell","2018","CB","CLE","2014","$1,500,000","$666,666","$2,466,666","0.010","$3,800,000","$3,333,333","3","$10,000,000","$5,640,750","2021","2018","25","26",""
"","Charles Harris","2018","DE","MIA","2017","$957,897","$1,506,589","$2,464,486","0.014","$957,897","$2,710,935","4","$10,843,739","$7,449,253","2021","2017","21","23",""
"","Jeff Heath","2018","SS","DAL","-99","$1,500,000","$450,000","$2,450,000","0.013","$1,500,000","$1,917,750","4","$7,671,000","$7,293,163","2020","2016","24","27",""
"","Kolton Miller","2018","LT","OAK","2018","$480,000","$1,969,331","$2,449,331","0.013","$8,357,326","$3,367,831","4","$13,471,324","$8,357,326","2023","2018","22","23",""
"","Cameron Fleming","2018","T","DAL","2014","$1,000,000","$1,000,000","$2,437,500","0.013","$2,437,500","$2,500,000","1","$2,500,000","$6,053,613","2019","2018","25","26",""
"","Evan Engram","2018","TE","NYG","2017","$952,196","$1,483,782","$2,435,978","0.014","$952,196","$2,679,576","4","$10,718,304","$7,352,326","2022","2017","22","24",""
"","Mike Adams","2018","FS","CAR","-99","$1,500,000","$325,000","$2,425,000","0.013","$2,100,000","$2,100,000","2","$4,200,000","$21,958,010","2019","2017","35","37",""
"","Malcom Brown","2018","DT","NE","2015","$1,473,167","$949,225","$2,422,392","0.013","$1,473,167","$1,903,307","4","$7,613,229","$7,678,866","2019","2015","21","25",""
"","Reggie Nelson","2018","FS","OAK","2007","$1,150,000","$0","$2,421,875","0.013","$2,421,875","$2,500,000","1","$2,500,000","$38,671,875","2019","2018","34","35",""
"","Morgan Burnett","2018","SS","PIT","2010","$1,000,000","$1,416,666","$2,416,666","0.013","$5,250,000","$4,783,333","3","$14,350,000","$33,317,184","2021","2018","28","29",""
"","Chris Ivory","2018","RB","BUF","-99","$1,000,000","$750,000","$2,406,250","0.013","$3,156,250","$2,750,000","2","$5,500,000","$22,976,916","2020","2018","29","30",""
"","David Andrews","2018","C","NE","-99","$900,000","$400,000","$2,400,000","0.013","$2,000,000","$3,000,000","3","$9,000,000","$6,116,270","2021","2017","24","26",""
"","Benjamin Ijalana","2018","RT","NYJ","2011","$1,900,000","$500,000","$2,400,000","0.012","$2,400,000","$2,500,000","1","$2,500,000","$13,994,371","2019","2018","28","29",""
"","Gareon Conley","2018","CB","OAK","2017","$940,792","$1,438,168","$2,378,960","0.013","$940,792","$2,616,856","4","$10,467,424","$7,110,288","2021","2017","21","23",""
"","Cody Davis","2018","FS","JAC","-99","$1,500,000","$875,000","$2,375,000","0.012","$3,250,000","$2,625,000","2","$5,250,000","$7,834,358","2020","2018","28","29",""
"","Vance McDonald","2018","TE","PIT","2013","$790,000","$0","$2,370,625","0.013","$4,553,125","$6,550,000","3","$19,650,000","$17,904,194","2022","2016","25","28",""
"","Jabrill Peppers","2018","SS","CLE","2017","$935,090","$1,415,361","$2,350,451","0.010","$935,090","$2,585,497","4","$10,341,989","$7,061,536","2022","2017","21","23",""
"","Robert Nkemdiche","2018","DT","ARI","2016","$1,231,873","$1,113,745","$2,345,618","0.013","$1,231,873","$2,150,150","4","$8,600,601","$6,977,791","2020","2016","21","24",""
"","Takkarist McKinley","2018","DE","ATL","2017","$929,388","$1,392,551","$2,321,939","0.013","$929,388","$2,554,133","4","$10,216,530","$6,964,592","2021","2017","21","23",""
"","Brandon LaFell","2018","WR","OAK","2010","$915,000","$835,000","$2,312,500","0.013","$2,312,500","$1,750,000","1","$1,750,000","$21,445,900","2019","2018","31","32",""
"","Tremaine Edmunds","2018","ILB","BUF","2018","$480,000","$1,821,735","$2,301,735","0.012","$7,766,941","$3,164,886","4","$12,659,544","$7,766,941","2023","2018","19","20",""
"","Kevin Huber","2018","P","CIN","2009","$1,400,000","$350,000","$2,300,000","0.012","$3,000,000","$2,650,000","3","$7,950,000","$19,685,000","2021","2018","32","33",""
"","Tre'Davious White","2018","CB","BUF","2017","$923,687","$1,369,747","$2,293,434","0.012","$923,687","$2,522,778","4","$10,091,110","$6,867,676","2022","2017","21","23",""
"","Teddy Bridgewater","2018","QB","NO","2014","$935,000","$0","$2,290,000","0.013","$5,000,000","$6,000,000","1","$6,000,000","$12,850,283","2019","2018","25","26",""
"","Vernon Butler","2018","DT","CAR","2016","$1,213,319","$1,076,639","$2,289,958","0.013","$1,213,319","$2,099,129","4","$8,396,514","$6,801,535","2020","2016","21","24",""
"","Taco Charlton","2018","DE","DAL","2017","$920,836","$1,358,343","$2,279,179","0.012","$920,836","$2,507,097","4","$10,028,388","$6,819,209","2022","2017","22","24",""
"","K'Waun Williams","2018","CB","SF","-99","$1,250,000","$750,000","$2,268,750","0.010","$1,518,750","$2,950,000","3","$8,850,000","$6,138,750","2021","2017","25","27",""
"","Drew Stanton","2018","QB","CLE","2007","$1,150,000","$1,000,000","$2,265,625","0.010","$3,265,625","$3,250,000","2","$6,500,000","$29,162,094","2020","2018","33","34",""
"","Kevin Pierre-Louis","2018","OLB","NYJ","2014","$1,411,765","$470,588","$2,257,352","0.012","$2,786,764","$2,625,000","2","$5,250,000","$5,376,096","2020","2018","26","27",""
"","Germain Ifedi","2018","RT","SEA","2016","$1,201,373","$1,052,746","$2,254,119","0.013","$1,201,373","$2,066,276","4","$8,265,105","$6,688,046","2020","2016","21","24",""
"","Derwin James","2018","S","LAC","2018","$480,000","$1,772,537","$2,252,537","0.013","$7,570,150","$3,097,239","4","$12,388,956","$7,570,150","2023","2018","21","22",""
"","Rex Burkhead","2018","RB","NE","2013","$1,000,000","$1,000,000","$2,250,000","0.013","$4,250,000","$3,250,000","3","$9,750,000","$9,568,450","2021","2018","27","28",""
"","Kevin Pamphile","2018","RT","TEN","2014","$1,000,000","$400,000","$2,250,000","0.011","$2,250,000","$1,400,000","1","$1,400,000","$5,842,063","2019","2018","27","28",""
"","Jordan Mills","2018","RT","BUF","2013","$1,500,000","$200,000","$2,250,000","0.012","$2,050,000","$1,900,000","2","$3,800,000","$7,334,980","2019","2017","26","28",""
"","James Hurst","2018","RT","BAL","-99","$1,000,000","$1,250,000","$2,250,000","0.013","$5,705,882","$4,375,000","4","$17,500,000","$8,732,639","2022","2018","26","27",""
"","Patrick Robinson","2018","CB","NO","2010","$1,000,000","$1,250,000","$2,250,000","0.013","$6,000,000","$5,000,000","4","$20,000,000","$24,657,459","2022","2018","30","31",""
"","Robbie Gould","2018","K","SF","-99","$2,000,000","$250,000","$2,250,000","0.010","$2,000,000","$2,000,000","2","$4,000,000","$29,289,292","2019","2017","34","36",""
"","Evan Smith","2018","C","TB","-99","$1,000,000","$0","$2,250,000","0.012","$2,250,000","$2,000,000","2","$4,000,000","$19,405,950","2020","2018","31","32",""
"","David Irving","2018","DT","DAL","-99","$2,228,352","$0","$2,228,352","0.012","$2,228,352","$2,914,000","1","$2,914,000","$3,611,681","2019","2018","24","25",""
"","Lance Kendricks","2018","TE","GB","2011","$1,250,000","$600,000","$2,225,000","0.012","$1,625,000","$2,000,000","2","$4,000,000","$18,345,744","2019","2017","28","30",""
"","Ethan Westbrooks","2018","DT","LAR","-99","$1,250,000","$250,000","$2,225,000","0.012","$1,975,000","$1,500,000","2","$3,000,000","$5,116,123","2019","2017","26","28",""
"","Jaire Alexander","2018","CB","GB","2018","$480,000","$1,711,041","$2,191,041","0.012","$7,324,166","$3,012,672","4","$12,050,687","$7,324,166","2023","2018","20","21",""
"","Nate Ebner","2018","FS","NE","2012","$1,200,000","$600,000","$2,175,000","0.012","$2,775,000","$2,500,000","2","$5,000,000","$7,371,127","2020","2018","29","30",""
"","Daren Bates","2018","ILB","TEN","-99","$1,800,000","$166,666","$2,166,666","0.010","$2,000,000","$2,000,000","3","$6,000,000","$6,185,459","2020","2017","26","28",""
"","Matt Bryant","2018","K","ATL","-99","$1,100,000","$666,666","$2,166,666","0.012","$3,500,000","$3,366,667","3","$10,100,000","$32,506,401","2021","2018","42","43",""
"","David Njoku","2018","TE","CLE","2017","$897,959","$1,266,835","$2,164,794","0.009","$897,959","$2,381,274","4","$9,525,095","$6,430,301","2022","2017","20","22",""
"","Leighton Vander Esch","2018","LB","DAL","2018","$480,000","$1,674,142","$2,154,142","0.012","$7,176,568","$2,961,945","4","$11,847,781","$7,176,568","2022","2018","21","22",""
"","Quandre Diggs","2018","SS","DET","2015","$1,000,000","$1,153,838","$2,153,838","0.012","$5,500,000","$6,200,000","3","$18,600,000","$7,361,988","2022","2018","24","25",""
"","Frank Ragnow","2018","G","DET","2018","$480,000","$1,661,843","$2,141,843","0.012","$7,127,375","$2,945,035","4","$11,780,140","$7,127,375","2023","2018","21","22",""
"","Cameron Erving","2018","G","KC","2015","$705,000","$1,431,666","$2,136,666","0.012","$5,000,000","$4,139,610","2","$8,279,219","$12,708,284","2021","2018","25","26",""
"","Billy Price","2018","C","CIN","2018","$480,000","$1,649,543","$2,129,543","0.011","$7,078,175","$2,928,123","4","$11,712,491","$7,078,175","2022","2018","23","24",""
"","Xavier Williams","2018","DT","KC","-99","$705,000","$875,000","$2,125,000","0.012","$3,000,000","$2,525,000","2","$5,050,000","$4,602,653","2020","2018","25","26",""
"","A.J. Cann","2018","G","JAC","2015","$1,907,000","$200,399","$2,107,399","0.010","$1,907,000","$843,149","4","$3,372,596","$4,733,529","2019","2015","23","27",""
"","Rashaan Evans","2018","LB","TEN","2018","$480,000","$1,624,944","$2,104,944","0.010","$6,979,777","$2,894,298","4","$11,577,193","$6,979,777","2022","2018","22","23",""
"","T.J. Watt","2018","OLB","PIT","2017","$885,844","$1,218,376","$2,104,220","0.012","$885,844","$2,314,642","4","$9,258,568","$6,224,348","2022","2017","22","24",""
"","Marcedes Lewis","2018","TE","GB","2006","$1,050,000","$500,000","$2,100,000","0.012","$2,100,000","$2,100,000","1","$2,100,000","$48,380,000","2019","2018","33","34",""
"","Josh Martin","2018","OLB","NYJ","-99","$1,800,000","$225,000","$2,100,000","0.011","$1,950,000","$1,900,000","2","$3,800,000","$5,716,019","2019","2017","25","27",""
"","Demetrius Harris","2018","TE","KC","-99","$1,750,000","$188,235","$2,097,059","0.012","$1,908,824","$2,100,000","3","$6,300,000","$5,543,824","2019","2016","24","27",""
"","Neiko Thorpe","2018","CB","SEA","-99","$1,600,000","$300,000","$2,087,500","0.012","$1,787,500","$1,750,000","2","$3,500,000","$5,726,999","2019","2017","26","28",""
"","Chris Conley","2018","WR","KC","2015","$1,882,000","$178,110","$2,085,110","0.012","$1,907,000","$780,921","4","$3,123,684","$4,274,434","2019","2015","22","26",""
"","Isaiah Wynn","2018","T","NE","2018","$480,000","$1,600,346","$2,080,346","0.012","$6,881,384","$2,860,476","4","$11,441,903","$6,881,384","2023","2018","21","22",""
"","John Miller","2018","G","BUF","2015","$1,872,000","$170,030","$2,077,030","0.011","$1,907,000","$740,030","4","$2,960,120","$4,222,120","2019","2015","21","25",""
"","Jordan Hicks","2018","ILB","PHI","2015","$1,907,000","$163,183","$2,070,183","0.012","$1,907,000","$748,183","4","$2,992,732","$4,346,713","2019","2015","23","27",""
"","Tyler Kroft","2018","TE","CIN","2015","$1,897,000","$161,944","$2,068,944","0.011","$1,907,000","$750,319","4","$3,001,276","$4,178,276","2019","2015","22","26",""
"","Rob Havenstein","2018","RT","LAR","2015","$976,367","$1,086,822","$2,063,189","0.011","$4,976,367","$8,125,000","4","$32,500,000","$8,157,768","2023","2018","25","26",""
"","Russell Bodine","2018","C","BUF","2014","$1,150,000","$500,000","$2,056,244","0.011","$2,556,244","$2,500,000","2","$5,000,000","$7,062,046","2020","2018","25","26",""
"","Steven Nelson","2018","CB","KC","2015","$1,897,000","$145,488","$2,052,488","0.011","$1,907,000","$729,363","4","$2,917,452","$4,089,952","2019","2015","21","25",""
"","Patrick DiMarco","2018","FB","BUF","-99","$1,500,000","$500,000","$2,050,000","0.011","$1,550,000","$2,100,000","4","$8,400,000","$8,266,008","2021","2017","27","29",""
"","Trey Flowers","2018","DE","NE","2015","$1,907,000","$139,733","$2,046,733","0.011","$1,907,000","$709,733","4","$2,838,932","$4,152,357","2019","2015","21","25",""
"","Daryl Williams","2018","RT","CAR","2015","$1,907,000","$139,280","$2,046,280","0.011","$1,907,000","$709,280","4","$2,837,120","$4,444,547","2019","2015","22","26",""
"","Jamison Crowder","2018","WR","WAS","2015","$1,907,000","$136,406","$2,043,406","0.011","$1,907,000","$706,406","4","$2,825,624","$4,397,595","2019","2015","21","25",""
"","D.J. Moore","2018","WR","CAR","2018","$480,000","$1,551,148","$2,031,148","0.011","$6,684,593","$2,792,829","4","$11,171,316","$6,684,593","2023","2018","20","21",""
"","Danny Shelton","2018","DT","NE","2015","$2,030,954","$0","$2,030,954","0.011","$2,030,954","$2,925,917","4","$11,703,667","$11,703,667","2019","2015","21","25",""
"","Za'Darius Smith","2018","OLB","BAL","2015","$1,907,000","$120,788","$2,027,788","0.011","$1,907,000","$690,788","4","$2,763,152","$4,083,376","2019","2015","22","26",""
"","Kwon Alexander","2018","ILB","TB","2015","$1,907,000","$119,582","$2,026,582","0.011","$1,907,000","$689,581","4","$2,758,322","$4,119,365","2019","2015","20","24",""
"","Matthew Slater","2018","WR","NE","2008","$1,200,000","$500,000","$2,025,000","0.011","$2,525,000","$2,600,000","2","$5,200,000","$16,629,507","2020","2018","32","33",""
"","Jake Ryan","2018","ILB","GB","2015","$1,907,000","$114,169","$2,021,169","0.011","$1,907,000","$684,170","4","$2,736,678","$4,068,062","2019","2015","22","26",""
"","Ryan Ramczyk","2018","RT","NO","2017","$869,162","$1,151,646","$2,020,808","0.011","$869,162","$2,222,889","4","$8,891,554","$5,940,747","2022","2017","22","24",""
"","Sebastian Janikowski","2018","K","SEA","2000","$1,015,000","$600,000","$2,015,000","0.011","$2,015,000","$2,015,000","1","$2,015,000","$53,285,137","2019","2018","39","40",""
"","Hayden Hurst","2018","TE","BAL","2018","$480,000","$1,526,550","$2,006,550","0.011","$6,586,201","$2,759,007","4","$11,036,026","$6,586,201","2022","2018","24","25",""
"","LeGarrette Blount","2018","RB","DET","-99","$1,000,000","$1,000,000","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$9,797,888","2019","2018","31","32",""
"","Ryan Allen","2018","P","NE","-99","$1,300,000","$500,000","$2,000,000","0.011","$1,500,000","$2,033,333","3","$6,100,000","$7,601,234","2019","2016","25","28",""
"","Derek Carrier","2018","TE","OAK","-99","$1,150,000","$0","$2,000,000","0.011","$2,000,000","$1,850,000","3","$5,550,000","$5,777,715","2021","2018","27","28",""
"","Michael Thomas","2018","FS","NYG","-99","$1,100,000","$0","$2,000,000","0.011","$2,000,000","$2,000,000","2","$4,000,000","$5,729,370","2020","2018","27","28",""
"","Blaine Gabbert","2018","QB","TEN","2011","$1,500,000","$500,000","$2,000,000","0.010","$2,500,000","$2,000,000","2","$4,000,000","$19,526,851","2020","2018","28","29",""
"","Mike Glennon","2018","QB","ARI","2013","$1,000,000","$1,000,000","$2,000,000","0.011","$5,000,000","$4,000,000","2","$8,000,000","$27,446,782","2020","2018","28","29",""
"","Billy Turner","2018","G","DEN","2014","$1,500,000","$500,000","$2,000,000","0.011","$2,105,291","$2,000,000","1","$2,000,000","$5,108,643","2019","2018","26","27",""
"","Willie Snead","2018","WR","BAL","-99","$1,000,000","$1,000,000","$2,000,000","0.011","$3,000,000","$3,500,000","2","$7,000,000","$4,975,038","2020","2018","25","26",""
"","Benjamin Watson","2018","TE","NO","2004","$1,105,000","$645,000","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$32,125,674","2019","2018","37","38",""
"","Craig Robertson","2018","ILB","NO","-99","$1,275,000","$400,000","$2,000,000","0.011","$1,600,000","$1,666,667","3","$5,000,000","$8,859,716","2019","2016","27","30",""
"","Isaiah Crowell","2018","RB","NYJ","-99","$1,000,000","$1,000,000","$2,000,000","0.010","$4,000,000","$4,000,000","3","$12,000,000","$8,286,000","2021","2018","24","25",""
"","Derrick Shelby","2018","DE","ATL","-99","$2,000,000","$0","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$14,959,000","2019","2018","28","29",""
"","Anthony Sherman","2018","FB","KC","2011","$2,000,000","$0","$2,000,000","0.011","$2,000,000","$2,000,000","1","$2,000,000","$9,996,900","2019","2018","29","30",""
